game_id, win_result, home_pts, home_ ts_pct, home.fta, home.ft_pct, home.fg3a, home.fg3_pct, home.ast, home.tov, home.oreb, home.dreb, home.stl, home.blk, home.defl, home.lb_rec, home.cont_2, home.cont_3, home.defg_pct, home.off_rtg, home.def_rtg, home.pf, away.pts, away.ts_pct, away.fta, away.ft_pct, away.fg3a, away.fg3_pct, away.ast, away.tov, away.oreb, away.dreb, away.stl, away.blk, away.defl, away.lb_rec, away.cont_2, away.cont_3, away.defg_pct, away.off_rtg, away.def_rtg, away.pf
22000019,0,118.48,0.588,20.31,0.814,35.17,0.387,29.31,12.56,7.85,29.62,7.75,3.66,15.79,6.06,22.14,19.79,0.54,116.38,110.69,15.7,118.9,0.583,23.49,0.742,33.72,0.368,28.81,13.36,9.5,31.74,7.2,4.28,13.22,6.05,29.96,20.51,0.551,112.91,116.28,18.69
22000020,0,124.68,0.579,23.02,0.813,41.84,0.384,23.34,11.14,11.04,35.22,7.36,5.68,14.62,5.65,28.51,19.74,0.546,117.02,113.95,18.08,125.3,0.597,23.41,0.801,47.34,0.394,26.37,14.3,8.79,35.9,6.67,4.45,11.49,5.77,27.8,17.16,0.509,116.62,104.99,16.52
22000004,1,116.26,0.609,19.81,0.834,32.49,0.387,27.74,12.34,8.6,33.4,7.02,4.98,12.92,5.66,31.74,19.94,0.54,115.35,109.37,18.79,110.15,0.584,20.15,0.761,39.29,0.368,24.85,11.98,7.5,33.25,6.16,4.25,11.93,5.49,27.97,22.14,0.531,114.07,111.02,18.92
22000005,1,106.69,0.576,23.45,0.819,32.62,0.355,29.78,13.96,6.98,32.07,8.4,3.6,15.88,5.75,22.54,21.1,0.541,109.2,109.77,16.91,120.39,0.591,27.76,0.738,31.28,0.359,26.54,14.1,11.79,35.58,6.94,4.19,12.16,6.31,30.72,25.07,0.551,112.84,112.74,16.3
22000006,1,127.08,0.597,24.02,0.765,36.64,0.384,29.67,14.28,10.52,40.18,8.41,4.76,15.29,6.99,38.08,26.14,0.538,116.12,109.36,16.38,127.89,0.589,24.0,0.774,40.96,0.38,22.22,14.43,9.34,35.52,7.24,5.34,14.51,6.47,34.13,21.26,0.519,108.83,108.12,21.56
22000007,0,116.3,0.571,23.5,0.772,35.09,0.376,24.99,14.39,10.41,32.95,7.68,4.43,14.99,5.99,28.51,20.96,0.539,112.35,111.03,20.32,134.19,0.616,26.43,0.816,35.82,0.406,26.01,13.32,8.46,34.17,6.81,5.37,13.57,5.69,33.7,19.78,0.536,115.74,112.38,16.31
22000008,1,124.66,0.572,28.18,0.743,29.71,0.351,29.82,16.67,8.77,34.54,8.44,5.15,14.59,6.34,27.14,18.93,0.519,109.3,105.71,16.67,110.15,0.584,20.15,0.761,39.29,0.368,24.85,11.98,7.5,33.25,6.16,4.25,11.93,5.49,27.97,22.14,0.531,114.07,111.02,18.92
22000009,0,118.48,0.588,20.31,0.814,35.17,0.387,29.31,12.56,7.85,29.62,7.75,3.66,15.79,6.06,22.14,19.79,0.54,116.38,110.69,15.7,122.14,0.597,22.51,0.851,34.86,0.397,28.05,13.74,9.81,36.25,7.27,5.08,13.65,6.34,33.99,19.24,0.521,117.05,108.71,18.12
22000021,0,118.44,0.563,22.95,0.778,31.17,0.353,28.16,12.75,10.89,34.3,8.46,4.29,14.47,5.18,31.01,21.02,0.54,111.44,109.74,16.8,118.45,0.575,24.62,0.851,40.92,0.355,26.28,12.98,6.54,28.5,7.54,3.11,14.46,5.92,24.26,21.82,0.534,113.35,111.16,19.19
22000022,0,114.76,0.568,21.37,0.777,40.09,0.383,28.35,14.81,9.41,33.21,8.14,4.97,15.26,6.16,27.69,23.52,0.552,109.02,110.8,17.45,113.67,0.533,24.22,0.748,38.73,0.341,24.87,15.93,6.33,34.47,6.55,4.69,11.32,5.44,31.1,25.4,0.54,102.72,112.46,15.49
22000023,0,111.14,0.547,24.98,0.793,32.46,0.342,29.71,15.96,7.81,32.68,8.03,5.06,15.43,6.06,25.66,17.57,0.548,107.5,110.52,18.71,106.84,0.535,21.91,0.756,30.93,0.336,26.32,16.25,9.54,33.55,8.81,3.04,15.41,6.52,26.38,18.78,0.584,104.43,110.89,18.03
22000024,0,124.83,0.577,26.3,0.768,30.89,0.366,30.05,14.65,9.47,35.64,7.05,3.55,13.28,5.64,37.12,19.39,0.539,111.0,111.51,20.47,121.06,0.522,23.04,0.783,34.83,0.348,29.42,15.29,7.65,33.88,7.12,3.93,12.72,6.19,23.46,19.26,0.555,106.23,112.24,17.42
22000025,0,103.2,0.557,20.07,0.768,27.04,0.392,22.03,12.42,10.84,36.84,7.48,5.97,15.66,5.32,31.11,21.93,0.504,108.72,107.35,20.68,123.01,0.59,28.44,0.792,31.34,0.384,25.87,14.28,7.92,33.35,9.7,5.91,17.32,5.83,26.84,18.1,0.518,113.31,105.85,17.84
22000026,0,112.26,0.583,19.8,0.821,36.17,0.382,25.22,14.6,7.74,34.06,6.08,3.54,11.42,5.7,32.36,19.9,0.533,108.42,111.42,18.03,117.32,0.567,21.03,0.775,36.08,0.36,30.62,14.43,7.63,33.92,8.56,5.98,17.22,6.42,33.29,19.57,0.526,109.83,110.37,18.56
22000027,1,115.99,0.555,21.42,0.81,27.79,0.36,25.7,11.09,8.79,33.94,6.48,4.83,12.75,5.24,35.21,17.71,0.535,110.59,111.2,16.7,121.02,0.576,24.8,0.822,40.68,0.368,26.95,13.63,9.43,31.77,8.61,5.53,16.85,6.47,28.82,23.42,0.541,112.58,110.87,20.7
22000028,0,125.3,0.597,23.41,0.801,47.34,0.394,26.37,14.3,8.79,35.9,6.67,4.45,11.49,5.77,27.8,17.16,0.509,116.62,104.99,16.52,131.48,0.563,27.42,0.783,45.92,0.366,28.33,15.42,9.48,32.67,8.0,4.57,14.02,6.66,29.76,19.15,0.56,109.53,114.93,18.85
22000029,1,124.68,0.579,23.02,0.813,41.84,0.384,23.34,11.14,11.04,35.22,7.36,5.68,14.62,5.65,28.51,19.74,0.546,117.02,113.95,18.08,103.43,0.576,23.61,0.738,34.36,0.359,24.08,12.83,9.68,36.71,7.8,5.16,14.37,6.14,31.04,20.9,0.54,108.55,112.29,19.65
22000030,1,118.9,0.583,23.49,0.742,33.72,0.368,28.81,13.36,9.5,31.74,7.2,4.28,13.22,6.05,29.96,20.51,0.551,112.91,116.28,18.69,117.75,0.6,19.47,0.827,34.22,0.388,28.71,12.05,8.44,34.33,6.98,4.62,12.9,5.64,33.1,19.9,0.538,115.91,109.3,18.12
22000031,0,110.31,0.592,17.63,0.839,35.69,0.405,25.71,13.18,9.47,35.06,6.32,5.11,12.25,6.08,34.35,19.54,0.519,115.95,109.22,19.25,110.15,0.584,20.15,0.761,39.29,0.368,24.85,11.98,7.5,33.25,6.16,4.25,11.93,5.49,27.97,22.14,0.531,114.07,111.02,18.92
22000032,1,114.76,0.568,21.37,0.777,40.09,0.383,28.35,14.81,9.41,33.21,8.14,4.97,15.26,6.16,27.69,23.52,0.552,109.02,110.8,17.45,135.03,0.61,26.55,0.825,38.85,0.407,26.35,13.64,7.23,33.47,6.61,5.58,13.23,5.57,33.39,19.37,0.534,115.03,112.59,15.91
22000033,0,113.69,0.581,21.94,0.802,31.54,0.362,20.43,11.41,8.52,29.55,6.85,3.91,12.86,5.45,41.07,21.21,0.541,110.22,111.81,21.16,121.06,0.522,23.04,0.783,34.83,0.348,29.42,15.29,7.65,33.88,7.12,3.93,12.72,6.19,23.46,19.26,0.555,106.23,112.24,17.42
22000034,1,120.39,0.591,27.76,0.738,31.28,0.359,26.54,14.1,11.79,35.58,6.94,4.19,12.16,6.31,30.72,25.07,0.551,112.84,112.74,16.3,115.99,0.555,21.42,0.81,27.79,0.36,25.7,11.09,8.79,33.94,6.48,4.83,12.75,5.24,35.21,17.71,0.535,110.59,111.2,16.7
22000035,1,109.9,0.534,21.54,0.753,33.08,0.336,27.97,16.76,9.1,35.3,8.66,2.89,15.15,6.36,24.23,18.76,0.58,103.73,110.38,16.98,105.82,0.578,21.21,0.719,30.27,0.386,25.38,13.47,9.18,32.41,9.65,5.72,17.89,5.35,24.71,18.08,0.521,111.81,105.9,19.66
22000036,1,103.19,0.558,20.01,0.769,26.62,0.397,19.8,12.16,11.12,37.48,6.69,5.51,13.98,5.47,31.01,21.61,0.509,109.1,107.91,20.71,127.08,0.597,24.02,0.765,36.64,0.384,29.67,14.28,10.52,40.18,8.41,4.76,15.29,6.99,38.08,26.14,0.538,116.12,109.36,16.38
22000037,1,111.95,0.581,19.11,0.778,33.5,0.367,29.72,13.62,8.27,33.57,8.3,6.58,16.55,6.21,35.31,18.76,0.525,110.39,110.6,18.58,117.13,0.582,22.78,0.756,33.13,0.371,24.11,14.06,12.99,36.21,7.85,6.26,15.27,6.21,34.17,21.79,0.536,112.3,111.18,21.31
22000038,0,112.26,0.583,19.8,0.821,36.17,0.382,25.22,14.6,7.74,34.06,6.08,3.54,11.42,5.7,32.36,19.9,0.533,108.42,111.42,18.03,127.55,0.594,23.61,0.784,41.97,0.38,21.95,13.63,9.39,35.47,6.91,4.88,13.32,6.14,33.41,21.16,0.523,108.74,108.49,20.71
22000039,0,118.9,0.583,23.49,0.742,33.72,0.368,28.81,13.36,9.5,31.74,7.2,4.28,13.22,6.05,29.96,20.51,0.551,112.91,116.28,18.69,117.75,0.6,19.47,0.827,34.22,0.388,28.71,12.05,8.44,34.33,6.98,4.62,12.9,5.64,33.1,19.9,0.538,115.91,109.3,18.12
22000040,1,114.71,0.572,23.97,0.743,32.22,0.357,29.43,16.29,8.26,33.62,7.91,3.96,13.77,6.12,24.94,17.57,0.522,108.59,105.5,17.68,113.09,0.549,20.5,0.767,42.42,0.362,29.2,13.7,7.03,26.45,8.82,4.65,16.24,6.71,27.17,20.37,0.558,107.97,114.15,18.35
22000041,1,120.46,0.583,25.62,0.819,35.7,0.357,23.15,12.45,10.7,34.98,7.3,4.94,14.34,6.18,30.93,20.86,0.529,114.03,110.9,19.24,106.01,0.557,22.73,0.774,33.47,0.355,25.36,15.19,9.71,33.47,7.54,6.17,14.8,5.63,31.52,18.09,0.547,106.59,111.2,19.99
22000042,0,106.67,0.593,20.21,0.75,34.42,0.389,19.62,11.28,9.63,34.07,6.11,5.4,11.99,5.11,39.68,20.96,0.54,112.76,112.89,17.03,118.44,0.563,22.95,0.778,31.17,0.353,28.16,12.75,10.89,34.3,8.46,4.29,14.47,5.18,31.01,21.02,0.54,111.44,109.74,16.8
22000043,0,113.67,0.533,24.22,0.748,38.73,0.341,24.87,15.93,6.33,34.47,6.55,4.69,11.32,5.44,31.1,25.4,0.54,102.72,112.46,15.49,125.3,0.597,23.41,0.801,47.34,0.394,26.37,14.3,8.79,35.9,6.67,4.45,11.49,5.77,27.8,17.16,0.509,116.62,104.99,16.52
22000044,1,118.48,0.588,20.31,0.814,35.17,0.387,29.31,12.56,7.85,29.62,7.75,3.66,15.79,6.06,22.14,19.79,0.54,116.38,110.69,15.7,103.43,0.576,23.61,0.738,34.36,0.359,24.08,12.83,9.68,36.71,7.8,5.16,14.37,6.14,31.04,20.9,0.54,108.55,112.29,19.65
22000045,0,125.74,0.57,27.79,0.75,30.99,0.345,28.24,16.32,9.15,36.07,7.72,5.18,13.33,6.02,28.79,19.07,0.519,109.3,106.15,16.54,122.66,0.583,22.36,0.801,42.88,0.387,23.99,11.29,11.07,35.71,7.16,5.32,14.68,5.79,28.88,19.3,0.552,117.09,113.78,18.02
22000046,0,105.73,0.534,20.49,0.744,30.78,0.33,27.25,16.07,9.24,31.72,8.9,3.19,15.68,6.62,26.26,18.4,0.57,103.26,110.16,17.67,97.79,0.56,18.73,0.74,25.11,0.397,18.7,11.88,11.69,35.61,7.46,5.99,14.8,5.22,31.75,21.11,0.52,107.92,107.3,21.47
22000047,0,111.14,0.547,24.98,0.793,32.46,0.342,29.71,15.96,7.81,32.68,8.03,5.06,15.43,6.06,25.66,17.57,0.548,107.5,110.52,18.71,127.55,0.594,23.61,0.784,41.97,0.38,21.95,13.63,9.39,35.47,6.91,4.88,13.32,6.14,33.41,21.16,0.523,108.74,108.49,20.71
22000048,0,117.32,0.567,21.03,0.775,36.08,0.36,30.62,14.43,7.63,33.92,8.56,5.98,17.22,6.42,33.29,19.57,0.526,109.83,110.37,18.56,117.13,0.582,22.78,0.756,33.13,0.371,24.11,14.06,12.99,36.21,7.85,6.26,15.27,6.21,34.17,21.79,0.536,112.3,111.18,21.31
22000049,1,121.8,0.596,30.39,0.774,26.45,0.387,25.44,15.31,10.81,38.16,9.23,6.75,17.46,5.71,30.05,17.3,0.517,112.82,106.03,19.92,121.04,0.575,24.66,0.828,42.38,0.367,26.63,13.26,9.43,31.92,8.6,5.49,16.98,6.42,29.55,24.06,0.544,112.43,111.19,21.14
22000050,0,124.83,0.577,26.3,0.768,30.89,0.366,30.05,14.65,9.47,35.64,7.05,3.55,13.28,5.64,37.12,19.39,0.539,111.0,111.51,20.47,112.26,0.583,19.8,0.821,36.17,0.382,25.22,14.6,7.74,34.06,6.08,3.54,11.42,5.7,32.36,19.9,0.533,108.42,111.42,18.03
22000051,0,107.58,0.579,17.75,0.812,38.73,0.364,25.17,13.77,6.02,32.16,7.21,3.55,14.2,5.41,25.67,23.14,0.557,109.55,111.04,18.93,127.08,0.597,24.02,0.765,36.64,0.384,29.67,14.28,10.52,40.18,8.41,4.76,15.29,6.99,38.08,26.14,0.538,116.12,109.36,16.38
22000052,0,109.55,0.535,25.26,0.735,34.65,0.335,23.59,17.55,7.94,35.1,6.71,4.58,12.93,5.87,30.24,26.65,0.551,101.92,113.12,18.33,121.06,0.522,23.04,0.783,34.83,0.348,29.42,15.29,7.65,33.88,7.12,3.93,12.72,6.19,23.46,19.26,0.555,106.23,112.24,17.42
22000053,1,118.89,0.601,20.06,0.844,34.87,0.383,27.97,12.59,8.47,33.65,7.24,4.23,13.19,5.68,31.96,20.18,0.536,116.08,108.93,18.38,120.59,0.581,27.06,0.717,31.11,0.353,27.27,14.38,12.68,37.82,7.56,4.37,13.72,6.65,32.28,24.51,0.561,113.3,113.36,16.3
22000054,1,110.31,0.592,17.63,0.839,35.69,0.405,25.71,13.18,9.47,35.06,6.32,5.11,12.25,6.08,34.35,19.54,0.519,115.95,109.22,19.25,114.51,0.553,20.51,0.747,40.9,0.366,29.68,14.0,7.96,29.56,9.05,4.95,16.31,6.81,29.79,20.46,0.552,108.01,113.69,18.34
22000055,1,118.9,0.583,23.49,0.742,33.72,0.368,28.81,13.36,9.5,31.74,7.2,4.28,13.22,6.05,29.96,20.51,0.551,112.91,116.28,18.69,112.95,0.585,20.13,0.794,33.1,0.378,27.96,11.85,9.06,31.65,7.83,4.25,16.4,6.03,24.15,19.58,0.546,115.99,110.79,16.78
22000056,1,118.95,0.583,22.99,0.783,35.64,0.377,26.32,14.57,10.11,32.86,8.35,6.02,16.56,6.09,29.48,21.93,0.534,112.38,111.13,20.63,114.16,0.576,19.94,0.803,31.62,0.365,23.11,10.92,12.19,36.95,9.02,4.95,16.15,5.35,36.46,22.59,0.545,110.51,109.6,18.54
22000057,1,135.03,0.61,26.55,0.825,38.85,0.407,26.35,13.64,7.23,33.47,6.61,5.58,13.23,5.57,33.39,19.37,0.534,115.03,112.59,15.91,128.03,0.59,28.17,0.834,37.32,0.365,23.29,12.51,10.27,36.0,7.12,4.88,13.73,6.0,31.74,21.01,0.536,114.14,110.86,19.53
22000058,1,106.52,0.58,17.07,0.811,39.3,0.369,26.31,14.28,6.23,32.97,7.3,3.65,13.69,5.61,24.4,22.95,0.549,109.16,110.6,17.93,127.08,0.597,24.02,0.765,36.64,0.384,29.67,14.28,10.52,40.18,8.41,4.76,15.29,6.99,38.08,26.14,0.538,116.12,109.36,16.38
22000059,0,110.15,0.584,20.15,0.761,39.29,0.368,24.85,11.98,7.5,33.25,6.16,4.25,11.93,5.49,27.97,22.14,0.531,114.07,111.02,18.92,114.76,0.568,21.37,0.777,40.09,0.383,28.35,14.81,9.41,33.21,8.14,4.97,15.26,6.16,27.69,23.52,0.552,109.02,110.8,17.45
22000060,0,111.76,0.553,21.18,0.805,28.17,0.354,25.65,10.88,8.82,33.78,7.1,4.12,13.88,5.54,29.86,17.7,0.543,110.25,110.74,16.95,121.44,0.571,26.43,0.753,32.63,0.346,26.21,15.04,9.07,35.17,7.41,5.2,13.13,5.94,28.66,18.29,0.514,109.41,106.18,15.93
22000061,1,122.14,0.597,22.51,0.851,34.86,0.397,28.05,13.74,9.81,36.25,7.27,5.08,13.65,6.34,33.99,19.24,0.521,117.05,108.71,18.12,124.29,0.586,23.49,0.814,41.17,0.391,24.83,11.86,11.41,37.26,7.05,5.93,13.95,5.63,29.98,20.61,0.55,117.32,113.73,19.14
22000062,1,117.32,0.567,21.03,0.775,36.08,0.36,30.62,14.43,7.63,33.92,8.56,5.98,17.22,6.42,33.29,19.57,0.526,109.83,110.37,18.56,105.73,0.534,20.49,0.744,30.78,0.33,27.25,16.07,9.24,31.72,8.9,3.19,15.68,6.62,26.26,18.4,0.57,103.26,110.16,17.67
22000063,0,123.72,0.567,26.08,0.773,31.47,0.363,29.42,14.12,7.76,36.86,7.33,2.8,13.61,5.51,30.27,19.62,0.543,111.06,111.86,19.94,113.01,0.567,19.1,0.796,33.74,0.373,26.55,15.1,9.96,35.37,6.75,3.89,12.83,5.97,31.45,20.47,0.538,109.09,111.22,19.0
22000064,0,114.86,0.52,21.2,0.77,32.66,0.351,29.85,14.71,8.44,34.5,7.35,4.0,13.6,6.22,25.15,19.53,0.554,106.22,111.99,16.87,121.8,0.596,30.39,0.774,26.45,0.387,25.44,15.31,10.81,38.16,9.23,6.75,17.46,5.71,30.05,17.3,0.517,112.82,106.03,19.92
22000065,1,118.17,0.567,27.1,0.763,40.95,0.356,29.54,15.69,7.64,33.41,7.03,4.89,13.41,5.9,27.2,18.8,0.539,108.5,112.6,16.91,118.9,0.583,23.49,0.742,33.72,0.368,28.81,13.36,9.5,31.74,7.2,4.28,13.22,6.05,29.96,20.51,0.551,112.91,116.28,18.69
22000066,1,114.65,0.575,22.01,0.825,42.79,0.37,27.17,13.1,8.48,30.6,8.91,5.28,17.58,6.33,27.93,22.41,0.531,111.49,110.65,20.36,98.83,0.557,18.53,0.748,25.87,0.386,20.06,12.26,11.01,35.5,6.97,5.35,13.96,5.33,30.28,20.86,0.516,109.17,108.55,20.58
22000067,0,113.16,0.531,24.33,0.746,37.57,0.335,24.11,16.83,7.38,37.14,6.62,5.1,11.92,5.61,34.4,25.65,0.546,101.67,112.81,17.27,119.79,0.573,26.04,0.728,33.43,0.353,28.71,14.36,10.29,34.29,7.82,4.07,14.19,6.5,28.99,25.02,0.558,112.94,112.95,16.61
22000068,0,125.3,0.597,23.41,0.801,47.34,0.394,26.37,14.3,8.79,35.9,6.67,4.45,11.49,5.77,27.8,17.16,0.509,116.62,104.99,16.52,118.89,0.601,20.06,0.844,34.87,0.383,27.97,12.59,8.47,33.65,7.24,4.23,13.19,5.68,31.96,20.18,0.536,116.08,108.93,18.38
22000069,0,114.76,0.568,21.37,0.777,40.09,0.383,28.35,14.81,9.41,33.21,8.14,4.97,15.26,6.16,27.69,23.52,0.552,109.02,110.8,17.45,113.18,0.577,19.77,0.794,28.01,0.362,23.17,10.83,13.56,38.64,9.34,5.29,17.57,5.55,38.06,22.52,0.539,110.35,109.33,19.08
22000070,1,109.95,0.55,24.26,0.787,29.09,0.344,27.96,15.95,9.66,33.58,8.09,6.29,15.44,5.83,31.48,17.53,0.539,106.62,110.15,19.43,117.13,0.582,22.78,0.756,33.13,0.371,24.11,14.06,12.99,36.21,7.85,6.26,15.27,6.21,34.17,21.79,0.536,112.3,111.18,21.31
22000071,1,110.15,0.584,20.15,0.761,39.29,0.368,24.85,11.98,7.5,33.25,6.16,4.25,11.93,5.49,27.97,22.14,0.531,114.07,111.02,18.92,118.37,0.587,23.72,0.833,36.34,0.364,29.82,14.55,7.12,33.49,8.14,3.16,14.88,5.97,23.69,21.84,0.548,109.9,110.3,17.0
22000072,0,134.19,0.616,26.43,0.816,35.82,0.406,26.01,13.32,8.46,34.17,6.81,5.37,13.57,5.69,33.7,19.78,0.536,115.74,112.38,16.31,120.46,0.583,25.62,0.819,35.7,0.357,23.15,12.45,10.7,34.98,7.3,4.94,14.34,6.18,30.93,20.86,0.529,114.03,110.9,19.24
22000073,1,127.08,0.597,24.02,0.765,36.64,0.384,29.67,14.28,10.52,40.18,8.41,4.76,15.29,6.99,38.08,26.14,0.538,116.12,109.36,16.38,113.01,0.567,19.1,0.796,33.74,0.373,26.55,15.1,9.96,35.37,6.75,3.89,12.83,5.97,31.45,20.47,0.538,109.09,111.22,19.0
22000074,0,114.51,0.553,20.51,0.747,40.9,0.366,29.68,14.0,7.96,29.56,9.05,4.95,16.31,6.81,29.79,20.46,0.552,108.01,113.69,18.34,117.87,0.589,22.75,0.806,29.45,0.372,19.07,10.89,8.77,30.56,6.53,3.28,12.03,5.04,40.34,21.23,0.537,111.07,111.82,20.02
22000075,0,116.16,0.554,22.58,0.809,31.34,0.352,27.01,11.24,8.32,32.09,6.7,4.65,13.77,5.35,30.99,18.62,0.537,111.03,110.63,17.18,125.74,0.57,27.79,0.75,30.99,0.345,28.24,16.32,9.15,36.07,7.72,5.18,13.33,6.02,28.79,19.07,0.519,109.3,106.15,16.54
22000076,0,113.2,0.574,20.84,0.811,32.8,0.371,31.48,12.72,8.12,28.3,8.34,3.51,17.24,6.19,22.21,20.01,0.544,115.81,110.6,16.34,117.75,0.6,19.47,0.827,34.22,0.388,28.71,12.05,8.44,34.33,6.98,4.62,12.9,5.64,33.1,19.9,0.538,115.91,109.3,18.12
22000077,1,125.3,0.597,23.41,0.801,47.34,0.394,26.37,14.3,8.79,35.9,6.67,4.45,11.49,5.77,27.8,17.16,0.509,116.62,104.99,16.52,122.14,0.597,22.51,0.851,34.86,0.397,28.05,13.74,9.81,36.25,7.27,5.08,13.65,6.34,33.99,19.24,0.521,117.05,108.71,18.12
22000078,0,124.26,0.586,23.4,0.782,40.78,0.373,28.85,16.36,7.61,36.57,8.41,5.45,15.86,6.21,33.05,21.42,0.515,109.46,108.49,21.24,124.29,0.586,23.49,0.814,41.17,0.391,24.83,11.86,11.41,37.26,7.05,5.93,13.95,5.63,29.98,20.61,0.55,117.32,113.73,19.14
22000079,1,108.95,0.555,23.39,0.722,37.58,0.349,20.79,13.0,8.66,30.65,7.26,5.09,13.49,6.24,29.29,19.97,0.538,106.89,111.85,17.65,118.07,0.582,25.01,0.747,32.35,0.361,25.79,13.01,9.9,32.9,6.45,4.12,12.48,5.91,32.16,21.14,0.551,112.62,116.73,19.47
22000080,0,117.32,0.567,21.03,0.775,36.08,0.36,30.62,14.43,7.63,33.92,8.56,5.98,17.22,6.42,33.29,19.57,0.526,109.83,110.37,18.56,103.52,0.56,20.26,0.77,28.57,0.388,20.8,12.25,10.56,34.59,7.18,5.34,14.16,5.21,29.61,20.91,0.52,109.29,107.67,20.66
22000081,0,114.19,0.513,22.27,0.778,29.51,0.327,28.08,14.7,10.53,35.43,6.91,4.28,12.47,6.56,25.71,20.2,0.549,105.48,111.87,17.33,113.67,0.533,24.22,0.748,38.73,0.341,24.87,15.93,6.33,34.47,6.55,4.69,11.32,5.44,31.1,25.4,0.54,102.72,112.46,15.49
22000082,1,121.8,0.596,30.39,0.774,26.45,0.387,25.44,15.31,10.81,38.16,9.23,6.75,17.46,5.71,30.05,17.3,0.517,112.82,106.03,19.92,114.76,0.568,21.37,0.777,40.09,0.383,28.35,14.81,9.41,33.21,8.14,4.97,15.26,6.16,27.69,23.52,0.552,109.02,110.8,17.45
