21500304,1,103.46,0.613,23.92,0.813,32.39,0.346,22.2,12.25,8.58,33.99,7.21,5.38,16.94,100.1,0.558,24.43,0.647,27.91,0.348,19.52,13.41,11.99,32.71,7.31,3.16,18.32
21500305,0,97.65,0.588,22.01,0.703,29.58,0.347,17.72,15.13,9.82,32.51,8.47,6.55,21.34,97.29,0.744,17.61,0.786,16.63,0.353,25.44,12.44,8.11,31.87,7.13,5.17,18.03
21500306,0,104.68,0.585,25.04,0.741,18.45,0.345,20.61,13.6,9.39,33.78,6.8,7.12,18.35,106.18,0.628,21.99,0.77,29.16,0.363,27.52,13.64,6.35,27.16,8.82,2.7,18.23
21500307,0,101.59,0.586,22.11,0.81,22.44,0.36,19.12,11.72,9.73,33.16,5.31,5.2,18.02,100.55,0.621,22.64,0.815,27.63,0.357,22.06,11.96,8.13,32.63,6.73,2.55,17.53
21500308,1,103.07,0.622,26.92,0.785,25.31,0.374,20.8,12.13,8.2,30.62,7.63,4.97,18.6,104.24,0.578,26.85,0.787,27.55,0.314,18.09,13.54,10.16,32.1,7.82,3.85,20.08
21500309,0,104.93,0.578,23.87,0.783,18.26,0.373,25.08,14.3,12.76,37.62,6.38,6.6,17.71,114.7,0.568,24.78,0.786,29.32,0.351,22.83,17.53,9.74,29.97,8.33,3.68,21.75
21500310,1,102.16,0.577,24.15,0.748,14.8,0.331,24.04,15.34,10.12,31.66,8.81,6.42,21.0,111.77,0.618,24.47,0.765,30.9,0.387,23.01,14.55,10.38,33.72,6.65,4.51,21.2
21500311,0,108.46,0.612,29.75,0.81,16.63,0.34,22.85,14.48,9.84,30.2,7.92,4.75,18.21,119.56,0.616,30.83,0.713,25.08,0.379,26.3,13.04,8.07,34.36,8.07,4.64,19.23
21500312,0,118.84,0.532,25.22,0.804,28.05,0.353,29.76,15.13,7.06,30.06,8.07,4.14,17.55,109.15,0.619,23.32,0.796,27.03,0.348,24.13,13.46,11.02,33.52,9.28,4.29,21.0
21500313,1,104.91,0.654,22.28,0.735,28.29,0.371,23.22,12.97,11.08,35.13,6.37,3.77,19.69,109.79,0.622,23.93,0.754,30.96,0.381,23.02,14.52,11.46,33.69,6.81,4.65,21.78
21500314,0,104.47,0.6,23.99,0.776,24.77,0.357,21.75,14.8,10.2,32.73,9.08,4.26,19.62,115.15,0.715,22.17,0.741,32.71,0.421,31.63,15.46,9.95,37.98,8.87,6.95,19.53
21500315,1,101.98,0.578,20.22,0.793,20.77,0.349,25.82,15.49,8.46,29.67,7.69,3.3,16.81,104.33,0.61,31.22,0.683,27.33,0.35,23.22,15.33,11.78,33.44,10.11,5.78,21.0
21500316,0,101.47,0.547,25.68,0.801,18.48,0.333,23.38,12.53,8.98,29.65,9.08,4.18,20.04,118.29,0.63,28.94,0.786,23.19,0.357,25.73,16.68,12.81,37.11,7.4,6.41,18.78
21500317,0,103.5,0.59,26.25,0.782,24.64,0.33,25.67,14.67,11.46,33.58,6.99,4.7,19.94,107.99,0.611,18.99,0.777,22.08,0.368,24.25,13.84,8.92,31.46,8.01,4.8,20.02
21500318,1,113.25,0.571,27.73,0.724,24.12,0.361,27.52,17.21,9.56,34.74,9.14,3.72,19.65,108.76,0.619,25.42,0.769,25.31,0.363,18.95,13.89,9.18,29.31,7.3,3.41,18.72
21500319,1,112.39,0.619,23.98,0.793,25.24,0.342,24.78,13.95,11.87,34.47,9.34,4.5,21.21,104.93,0.578,23.87,0.783,18.26,0.373,25.08,14.3,12.76,37.62,6.38,6.6,17.71
21500320,1,103.46,0.613,23.92,0.813,32.39,0.346,22.2,12.25,8.58,33.99,7.21,5.38,16.94,105.56,0.559,25.28,0.748,18.91,0.332,20.15,13.36,10.07,35.05,6.78,6.68,16.96
21500321,0,106.87,0.6,21.86,0.754,25.04,0.368,26.47,13.73,8.02,29.66,8.57,3.51,17.9,109.68,0.648,33.06,0.682,27.51,0.342,24.13,15.93,12.55,34.03,9.53,6.03,21.96
21500322,0,100.1,0.558,24.43,0.647,27.91,0.348,19.52,13.41,11.99,32.71,7.31,3.16,18.32,101.47,0.547,25.68,0.801,18.48,0.333,23.38,12.53,8.98,29.65,9.08,4.18,20.04
21500323,1,103.07,0.622,26.92,0.785,25.31,0.374,20.8,12.13,8.2,30.62,7.63,4.97,18.6,109.3,0.661,20.81,0.816,20.93,0.383,26.43,13.03,9.45,34.08,8.37,5.98,16.14
21500324,0,102.16,0.577,24.15,0.748,14.8,0.331,24.04,15.34,10.12,31.66,8.81,6.42,21.0,119.56,0.616,30.83,0.713,25.08,0.379,26.3,13.04,8.07,34.36,8.07,4.64,19.23
21500325,1,108.46,0.612,29.75,0.81,16.63,0.34,22.85,14.48,9.84,30.2,7.92,4.75,18.21,105.79,0.576,26.33,0.798,29.57,0.316,17.67,13.63,9.82,31.18,7.51,3.58,18.71
21500326,1,110.44,0.587,23.69,0.789,31.03,0.355,24.02,16.9,9.23,27.25,8.9,3.45,22.02,106.03,0.592,20.02,0.764,22.99,0.359,24.2,13.31,10.01,32.78,8.14,4.4,19.14
21500327,1,108.76,0.619,25.42,0.769,25.31,0.363,18.95,13.89,9.18,29.31,7.3,3.41,18.72,101.59,0.586,22.11,0.81,22.44,0.36,19.12,11.72,9.73,33.16,5.31,5.2,18.02
21500328,0,102.18,0.581,21.79,0.813,30.48,0.363,25.22,12.45,6.76,29.95,6.87,2.25,17.5,104.47,0.622,20.6,0.79,26.51,0.365,26.63,15.25,8.53,34.48,9.67,6.03,18.78
21500329,1,101.98,0.578,20.22,0.793,20.77,0.349,25.82,15.49,8.46,29.67,7.69,3.3,16.81,97.65,0.588,22.01,0.703,29.58,0.347,17.72,15.13,9.82,32.51,8.47,6.55,21.34
21500330,1,103.03,0.576,23.88,0.792,19.01,0.366,24.43,14.26,12.82,38.8,6.08,6.63,17.69,119.56,0.616,30.83,0.713,25.08,0.379,26.3,13.04,8.07,34.36,8.07,4.64,19.23
21500331,1,118.29,0.63,28.94,0.786,23.19,0.357,25.73,16.68,12.81,37.11,7.4,6.41,18.78,103.95,0.621,20.06,0.783,28.88,0.365,27.16,15.36,7.34,34.04,9.74,6.19,17.99
21500332,1,113.25,0.571,27.73,0.724,24.12,0.361,27.52,17.21,9.56,34.74,9.14,3.72,19.65,101.59,0.586,22.11,0.81,22.44,0.36,19.12,11.72,9.73,33.16,5.31,5.2,18.02
21500333,1,104.47,0.6,23.99,0.776,24.77,0.357,21.75,14.8,10.2,32.73,9.08,4.26,19.62,104.61,0.564,24.96,0.742,19.34,0.339,19.55,12.89,9.77,34.84,6.86,6.86,17.47
21500334,0,106.03,0.592,20.02,0.764,22.99,0.359,24.2,13.31,10.01,32.78,8.14,4.4,19.14,100.23,0.667,22.99,0.741,24.45,0.353,23.96,13.75,11.43,37.34,6.45,4.01,19.83
21500335,0,97.65,0.588,22.01,0.703,29.58,0.347,17.72,15.13,9.82,32.51,8.47,6.55,21.34,100.1,0.558,24.43,0.647,27.91,0.348,19.52,13.41,11.99,32.71,7.31,3.16,18.32
21500336,0,112.39,0.619,23.98,0.793,25.24,0.342,24.78,13.95,11.87,34.47,9.34,4.5,21.21,105.5,0.77,21.78,0.729,27.29,0.413,33.46,15.75,10.89,38.84,9.45,6.95,21.0
21500337,1,103.07,0.622,26.92,0.785,25.31,0.374,20.8,12.13,8.2,30.62,7.63,4.97,18.6,102.16,0.577,24.15,0.748,14.8,0.331,24.04,15.34,10.12,31.66,8.81,6.42,21.0
21500338,0,101.47,0.547,25.68,0.801,18.48,0.333,23.38,12.53,8.98,29.65,9.08,4.18,20.04,103.46,0.613,23.92,0.813,32.39,0.346,22.2,12.25,8.58,33.99,7.21,5.38,16.94
21500339,1,109.93,0.548,23.38,0.79,24.22,0.345,30.69,15.03,6.05,29.54,8.66,4.07,18.79,100.06,0.655,21.38,0.742,21.5,0.363,25.83,13.33,9.49,30.87,8.41,4.32,19.1
21500340,1,103.84,0.572,26.1,0.782,25.88,0.333,25.0,14.41,10.37,31.12,7.21,3.93,18.23,108.46,0.612,29.75,0.81,16.63,0.34,22.85,14.48,9.84,30.2,7.92,4.75,18.21
21500341,0,108.76,0.619,25.42,0.769,25.31,0.363,18.95,13.89,9.18,29.31,7.3,3.41,18.72,118.29,0.63,28.94,0.786,23.19,0.357,25.73,16.68,12.81,37.11,7.4,6.41,18.78
21500342,1,108.7,0.696,20.08,0.825,20.96,0.377,23.35,12.55,10.79,36.78,8.54,6.9,17.2,97.31,0.607,26.4,0.802,23.72,0.308,17.15,12.89,10.83,33.45,7.3,4.74,19.83
21500343,0,110.44,0.587,23.69,0.789,31.03,0.355,24.02,16.9,9.23,27.25,8.9,3.45,22.02,111.77,0.618,24.47,0.765,30.9,0.387,23.01,14.55,10.38,33.72,6.65,4.51,21.2
21500344,0,100.52,0.568,19.91,0.796,19.8,0.357,28.26,15.52,8.14,29.97,7.39,3.1,16.06,119.56,0.616,30.83,0.713,25.08,0.379,26.3,13.04,8.07,34.36,8.07,4.64,19.23
21500345,0,103.46,0.613,23.92,0.813,32.39,0.346,22.2,12.25,8.58,33.99,7.21,5.38,16.94,112.39,0.619,23.98,0.793,25.24,0.342,24.78,13.95,11.87,34.47,9.34,4.5,21.21
21500346,1,100.1,0.558,24.43,0.647,27.91,0.348,19.52,13.41,11.99,32.71,7.31,3.16,18.32,104.47,0.6,23.99,0.776,24.77,0.357,21.75,14.8,10.2,32.73,9.08,4.26,19.62
21500347,0,105.77,0.605,20.08,0.783,28.56,0.363,29.23,16.18,7.25,33.92,9.6,5.69,17.74,109.3,0.661,20.81,0.816,20.93,0.383,26.43,13.03,9.45,34.08,8.37,5.98,16.14
21500348,1,103.03,0.576,23.88,0.792,19.01,0.366,24.43,14.26,12.82,38.8,6.08,6.63,17.69,101.37,0.573,22.68,0.763,21.04,0.349,26.08,13.92,7.89,32.88,7.89,4.27,19.18
21500349,1,104.33,0.61,31.22,0.683,27.33,0.35,23.22,15.33,11.78,33.44,10.11,5.78,21.0,98.03,0.599,25.58,0.799,29.25,0.31,16.64,12.97,9.3,32.19,7.22,3.92,18.73
21500350,0,101.44,0.629,22.41,0.792,28.37,0.362,21.36,11.56,8.4,32.68,7.0,2.57,18.21,101.28,0.653,21.2,0.743,23.26,0.359,25.93,13.33,8.48,31.5,8.6,3.76,19.14
21500351,1,102.16,0.577,24.15,0.748,14.8,0.331,24.04,15.34,10.12,31.66,8.81,6.42,21.0,117.02,0.709,22.62,0.747,31.79,0.419,31.9,15.71,10.0,36.67,9.17,6.67,20.36
21500352,0,111.77,0.618,24.47,0.765,30.9,0.387,23.01,14.55,10.38,33.72,6.65,4.51,21.2,101.59,0.586,22.11,0.81,22.44,0.36,19.12,11.72,9.73,33.16,5.31,5.2,18.02
21500353,1,110.0,0.581,25.22,0.772,26.85,0.356,21.96,16.85,11.52,31.96,7.93,3.91,21.09,108.46,0.612,29.75,0.81,16.63,0.34,22.85,14.48,9.84,30.2,7.92,4.75,18.21
21500354,1,105.0,0.571,24.79,0.747,18.51,0.322,21.28,13.72,9.79,35.43,6.6,6.49,16.91,103.49,0.563,26.03,0.81,18.93,0.335,23.88,12.8,9.47,30.55,8.18,4.41,20.33
21500355,1,103.07,0.622,26.92,0.785,25.31,0.374,20.8,12.13,8.2,30.62,7.63,4.97,18.6,97.65,0.588,22.01,0.703,29.58,0.347,17.72,15.13,9.82,32.51,8.47,6.55,21.34
21500356,1,118.29,0.63,28.94,0.786,23.19,0.357,25.73,16.68,12.81,37.11,7.4,6.41,18.78,108.46,0.63,24.99,0.775,26.43,0.362,18.18,13.51,9.33,30.13,7.29,3.47,18.65
21500357,1,104.47,0.6,23.99,0.776,24.77,0.357,21.75,14.8,10.2,32.73,9.08,4.26,19.62,103.07,0.622,26.92,0.785,25.31,0.374,20.8,12.13,8.2,30.62,7.63,4.97,18.6
21500358,0,100.52,0.568,19.91,0.796,19.8,0.357,28.26,15.52,8.14,29.97,7.39,3.1,16.06,106.03,0.592,20.02,0.764,22.99,0.359,24.2,13.31,10.01,32.78,8.14,4.4,19.14
21500359,0,100.1,0.558,24.43,0.647,27.91,0.348,19.52,13.41,11.99,32.71,7.31,3.16,18.32,118.11,0.617,30.42,0.711,28.08,0.369,25.52,12.59,7.69,34.54,8.02,4.9,19.28
21500360,0,104.47,0.622,20.6,0.79,26.51,0.365,26.63,15.25,8.53,34.48,9.67,6.03,18.78,105.0,0.571,24.79,0.747,18.51,0.322,21.28,13.72,9.79,35.43,6.6,6.49,16.91
21500361,1,104.93,0.578,23.87,0.783,18.26,0.373,25.08,14.3,12.76,37.62,6.38,6.6,17.71,99.91,0.599,24.68,0.686,33.74,0.336,19.55,17.41,7.99,30.28,7.27,5.13,20.75
21500362,1,103.49,0.563,26.03,0.81,18.93,0.335,23.88,12.8,9.47,30.55,8.18,4.41,20.33,102.1,0.638,21.62,0.754,23.52,0.357,25.88,13.23,9.1,32.26,8.39,4.02,18.91
21500363,1,102.18,0.581,21.79,0.813,30.48,0.363,25.22,12.45,6.76,29.95,6.87,2.25,17.5,110.0,0.581,25.22,0.772,26.85,0.356,21.96,16.85,11.52,31.96,7.93,3.91,21.09
21500364,1,109.3,0.661,20.81,0.816,20.93,0.383,26.43,13.03,9.45,34.08,8.37,5.98,16.14,108.76,0.619,25.42,0.769,25.31,0.363,18.95,13.89,9.18,29.31,7.3,3.41,18.72
21500365,1,104.58,0.625,25.51,0.805,24.58,0.33,21.22,12.64,11.94,33.86,6.72,3.94,19.13,107.78,0.608,29.79,0.723,32.36,0.348,24.21,15.4,9.71,31.24,10.15,4.57,19.97
21500366,1,111.77,0.618,24.47,0.765,30.9,0.387,23.01,14.55,10.38,33.72,6.65,4.51,21.2,118.84,0.532,25.22,0.804,28.05,0.353,29.76,15.13,7.06,30.06,8.07,4.14,17.55
21500367,0,112.39,0.619,23.98,0.793,25.24,0.342,24.78,13.95,11.87,34.47,9.34,4.5,21.21,100.85,0.626,21.08,0.741,30.31,0.365,23.93,12.76,9.8,34.19,6.95,3.19,19.15
21500368,0,108.46,0.612,29.75,0.81,16.63,0.34,22.85,14.48,9.84,30.2,7.92,4.75,18.21,102.09,0.609,24.56,0.796,25.01,0.336,21.37,12.39,11.6,32.52,7.28,4.32,19.55
21500369,1,118.02,0.627,29.3,0.742,26.51,0.368,18.26,15.23,9.42,33.6,8.26,4.07,19.77,104.33,0.61,31.22,0.683,27.33,0.35,23.22,15.33,11.78,33.44,10.11,5.78,21.0
21500370,1,105.07,0.584,27.1,0.801,24.34,0.316,18.14,13.55,11.25,32.38,7.58,4.36,19.75,97.7,0.613,22.53,0.741,15.88,0.331,23.46,15.41,9.34,29.53,8.75,6.89,21.48
21500371,1,104.47,0.6,23.99,0.776,24.77,0.357,21.75,14.8,10.2,32.73,9.08,4.26,19.62,102.18,0.581,21.79,0.813,30.48,0.363,25.22,12.45,6.76,29.95,6.87,2.25,17.5
21500372,1,106.03,0.592,20.02,0.764,22.99,0.359,24.2,13.31,10.01,32.78,8.14,4.4,19.14,103.46,0.613,23.92,0.813,32.39,0.346,22.2,12.25,8.58,33.99,7.21,5.38,16.94
21500373,0,102.02,0.582,20.63,0.791,21.07,0.351,25.92,14.89,8.38,30.55,6.95,3.2,16.43,105.56,0.559,25.28,0.748,18.91,0.332,20.15,13.36,10.07,35.05,6.78,6.68,16.96
21500374,1,100.1,0.558,24.43,0.647,27.91,0.348,19.52,13.41,11.99,32.71,7.31,3.16,18.32,112.39,0.619,23.98,0.793,25.24,0.342,24.78,13.95,11.87,34.47,9.34,4.5,21.21
21500375,1,101.59,0.586,22.11,0.81,22.44,0.36,19.12,11.72,9.73,33.16,5.31,5.2,18.02,104.7,0.624,27.52,0.797,16.33,0.343,23.41,14.39,10.5,31.63,7.88,5.14,19.64
21500376,1,105.77,0.605,20.08,0.783,28.56,0.363,29.23,16.18,7.25,33.92,9.6,5.69,17.74,99.91,0.599,24.68,0.686,33.74,0.336,19.55,17.41,7.99,30.28,7.27,5.13,20.75
21500377,1,103.03,0.576,23.88,0.792,19.01,0.366,24.43,14.26,12.82,38.8,6.08,6.63,17.69,103.49,0.563,26.03,0.81,18.93,0.335,23.88,12.8,9.47,30.55,8.18,4.41,20.33
21500378,1,118.29,0.63,28.94,0.786,23.19,0.357,25.73,16.68,12.81,37.11,7.4,6.41,18.78,111.77,0.618,24.47,0.765,30.9,0.387,23.01,14.55,10.38,33.72,6.65,4.51,21.2
21500379,1,111.5,0.689,20.22,0.828,21.83,0.381,26.29,12.78,8.56,32.37,8.43,5.46,16.5,102.1,0.638,21.62,0.754,23.52,0.357,25.88,13.23,9.1,32.26,8.39,4.02,18.91
21500380,0,108.76,0.619,25.42,0.769,25.31,0.363,18.95,13.89,9.18,29.31,7.3,3.41,18.72,118.84,0.532,25.22,0.804,28.05,0.353,29.76,15.13,7.06,30.06,8.07,4.14,17.55
21500381,1,117.02,0.709,22.62,0.747,31.79,0.419,31.9,15.71,10.0,36.67,9.17,6.67,20.36,110.0,0.581,25.22,0.772,26.85,0.356,21.96,16.85,11.52,31.96,7.93,3.91,21.09
21500382,1,119.56,0.616,30.83,0.713,25.08,0.379,26.3,13.04,8.07,34.36,8.07,4.64,19.23,99.39,0.619,23.12,0.737,14.36,0.341,25.23,16.12,9.46,29.78,8.88,6.66,21.96
21500383,1,101.4,0.656,24.01,0.808,30.36,0.348,19.28,10.95,9.46,34.59,7.22,5.72,18.79,103.07,0.622,26.92,0.785,25.31,0.374,20.8,12.13,8.2,30.62,7.63,4.97,18.6
21500384,1,102.75,0.681,23.16,0.723,26.49,0.372,22.18,12.32,12.32,37.21,6.65,4.07,20.33,118.29,0.63,28.94,0.786,23.19,0.357,25.73,16.68,12.81,37.11,7.4,6.41,18.78
21500385,0,105.79,0.576,26.33,0.798,29.57,0.316,17.67,13.63,9.82,31.18,7.51,3.58,18.71,104.33,0.61,31.22,0.683,27.33,0.35,23.22,15.33,11.78,33.44,10.11,5.78,21.0
21500386,1,104.47,0.6,23.99,0.776,24.77,0.357,21.75,14.8,10.2,32.73,9.08,4.26,19.62,102.02,0.582,20.63,0.791,21.07,0.351,25.92,14.89,8.38,30.55,6.95,3.2,16.43
21500387,1,108.43,0.595,20.46,0.761,20.8,0.364,23.8,13.01,10.45,33.48,8.12,5.23,19.91,111.77,0.618,24.47,0.765,30.9,0.387,23.01,14.55,10.38,33.72,6.65,4.51,21.2
21500388,0,97.65,0.588,22.01,0.703,29.58,0.347,17.72,15.13,9.82,32.51,8.47,6.55,21.34,101.59,0.586,22.11,0.81,22.44,0.36,19.12,11.72,9.73,33.16,5.31,5.2,18.02
21500389,0,112.39,0.619,23.98,0.793,25.24,0.342,24.78,13.95,11.87,34.47,9.34,4.5,21.21,104.47,0.622,20.6,0.79,26.51,0.365,26.63,15.25,8.53,34.48,9.67,6.03,18.78
21500390,0,104.61,0.564,24.96,0.742,19.34,0.339,19.55,12.89,9.77,34.84,6.86,6.86,17.47,103.07,0.622,26.92,0.785,25.31,0.374,20.8,12.13,8.2,30.62,7.63,4.97,18.6
21500391,0,104.93,0.578,23.87,0.783,18.26,0.373,25.08,14.3,12.76,37.62,6.38,6.6,17.71,100.1,0.558,24.43,0.647,27.91,0.348,19.52,13.41,11.99,32.71,7.31,3.16,18.32
21500392,1,108.46,0.612,29.75,0.81,16.63,0.34,22.85,14.48,9.84,30.2,7.92,4.75,18.21,113.25,0.571,27.73,0.724,24.12,0.361,27.52,17.21,9.56,34.74,9.14,3.72,19.65
21500393,1,109.3,0.661,20.81,0.816,20.93,0.383,26.43,13.03,9.45,34.08,8.37,5.98,16.14,119.56,0.616,30.83,0.713,25.08,0.379,26.3,13.04,8.07,34.36,8.07,4.64,19.23
21500394,1,102.83,0.593,22.24,0.812,28.73,0.364,24.55,12.33,7.93,31.6,6.61,2.42,17.72,103.49,0.563,26.03,0.81,18.93,0.335,23.88,12.8,9.47,30.55,8.18,4.41,20.33
21500395,1,108.76,0.619,25.42,0.769,25.31,0.363,18.95,13.89,9.18,29.31,7.3,3.41,18.72,102.09,0.609,24.56,0.796,25.01,0.336,21.37,12.39,11.6,32.52,7.28,4.32,19.55
21500396,1,109.13,0.58,24.26,0.76,25.58,0.352,21.41,17.02,12.41,34.8,8.34,4.17,21.19,118.84,0.532,25.22,0.804,28.05,0.353,29.76,15.13,7.06,30.06,8.07,4.14,17.55
21500397,1,117.02,0.709,22.62,0.747,31.79,0.419,31.9,15.71,10.0,36.67,9.17,6.67,20.36,102.16,0.577,24.15,0.748,14.8,0.331,24.04,15.34,10.12,31.66,8.81,6.42,21.0
21500398,1,118.29,0.63,28.94,0.786,23.19,0.357,25.73,16.68,12.81,37.11,7.4,6.41,18.78,92.83,0.611,23.83,0.8,19.66,0.327,16.33,12.27,11.32,32.41,7.39,4.53,19.9
21500399,1,102.67,0.692,22.76,0.747,23.02,0.352,26.81,14.13,8.89,32.83,7.85,4.05,20.14,103.46,0.613,23.92,0.813,32.39,0.346,22.2,12.25,8.58,33.99,7.21,5.38,16.94
21500400,1,101.59,0.586,22.11,0.81,22.44,0.36,19.12,11.72,9.73,33.16,5.31,5.2,18.02,97.76,0.603,21.13,0.786,20.9,0.378,22.87,13.35,11.26,32.63,6.39,4.99,18.11
21500401,1,110.41,0.619,31.69,0.69,30.9,0.35,21.09,14.89,12.18,34.4,10.26,5.86,21.54,119.56,0.616,30.83,0.713,25.08,0.379,26.3,13.04,8.07,34.36,8.07,4.64,19.23
21500402,1,103.49,0.563,26.03,0.81,18.93,0.335,23.88,12.8,9.47,30.55,8.18,4.41,20.33,104.47,0.6,23.99,0.776,24.77,0.357,21.75,14.8,10.2,32.73,9.08,4.26,19.62
21500403,0,102.02,0.582,20.63,0.791,21.07,0.351,25.92,14.89,8.38,30.55,6.95,3.2,16.43,108.46,0.612,29.75,0.81,16.63,0.34,22.85,14.48,9.84,30.2,7.92,4.75,18.21
21500404,1,105.0,0.571,24.79,0.747,18.51,0.322,21.28,13.72,9.79,35.43,6.6,6.49,16.91,111.77,0.618,24.47,0.765,30.9,0.387,23.01,14.55,10.38,33.72,6.65,4.51,21.2
21500405,1,107.08,0.592,22.62,0.758,31.09,0.359,24.98,12.97,9.97,32.69,7.4,3.22,18.54,97.65,0.588,22.01,0.703,29.58,0.347,17.72,15.13,9.82,32.51,8.47,6.55,21.34
21500406,0,107.73,0.561,25.07,0.77,22.72,0.338,22.4,17.6,11.73,32.75,8.32,4.05,21.65,98.05,0.623,21.41,0.753,15.64,0.338,23.94,15.04,9.86,29.11,8.9,5.41,21.05
21500407,0,106.03,0.592,20.02,0.764,22.99,0.359,24.2,13.31,10.01,32.78,8.14,4.4,19.14,104.47,0.622,20.6,0.79,26.51,0.365,26.63,15.25,8.53,34.48,9.67,6.03,18.78
21500408,0,103.07,0.622,26.92,0.785,25.31,0.374,20.8,12.13,8.2,30.62,7.63,4.97,18.6,113.25,0.571,27.73,0.724,24.12,0.361,27.52,17.21,9.56,34.74,9.14,3.72,19.65
21500409,0,102.09,0.609,24.56,0.796,25.01,0.336,21.37,12.39,11.6,32.52,7.28,4.32,19.55,118.84,0.532,25.22,0.804,28.05,0.353,29.76,15.13,7.06,30.06,8.07,4.14,17.55
21500410,1,99.48,0.726,23.04,0.732,21.22,0.344,27.68,14.89,10.12,34.57,8.15,4.5,22.2,113.25,0.571,27.73,0.724,24.12,0.361,27.52,17.21,9.56,34.74,9.14,3.72,19.65
21500411,1,114.98,0.679,25.56,0.826,27.34,0.353,23.91,14.12,9.67,31.16,8.9,3.69,20.99,108.46,0.612,29.75,0.81,16.63,0.34,22.85,14.48,9.84,30.2,7.92,4.75,18.21
21500412,0,101.59,0.586,22.11,0.81,22.44,0.36,19.12,11.72,9.73,33.16,5.31,5.2,18.02,106.03,0.592,20.02,0.764,22.99,0.359,24.2,13.31,10.01,32.78,8.14,4.4,19.14
21500413,1,104.47,0.622,20.6,0.79,26.51,0.365,26.63,15.25,8.53,34.48,9.67,6.03,18.78,86.13,0.719,20.17,0.689,21.53,0.354,14.45,11.72,14.31,39.25,6.41,5.45,24.26
21500414,0,106.13,0.579,24.83,0.784,17.45,0.365,24.49,14.54,14.87,40.04,6.26,6.82,17.89,103.75,0.586,20.48,0.799,19.37,0.356,24.94,14.69,8.68,30.72,6.46,3.23,16.36
21500415,1,110.41,0.619,31.69,0.69,30.9,0.35,21.09,14.89,12.18,34.4,10.26,5.86,21.54,103.46,0.613,23.92,0.813,32.39,0.346,22.2,12.25,8.58,33.99,7.21,5.38,16.94
21500416,1,109.3,0.661,20.81,0.816,20.93,0.383,26.43,13.03,9.45,34.08,8.37,5.98,16.14,104.47,0.6,23.99,0.776,24.77,0.357,21.75,14.8,10.2,32.73,9.08,4.26,19.62
21500417,1,108.76,0.619,25.42,0.769,25.31,0.363,18.95,13.89,9.18,29.31,7.3,3.41,18.72,107.73,0.561,25.07,0.77,22.72,0.338,22.4,17.6,11.73,32.75,8.32,4.05,21.65
21500418,0,115.71,0.629,30.51,0.707,23.05,0.387,25.65,12.88,8.81,35.03,8.14,4.97,18.87,118.29,0.63,28.94,0.786,23.19,0.357,25.73,16.68,12.81,37.11,7.4,6.41,18.78
21500419,0,97.65,0.588,22.01,0.703,29.58,0.347,17.72,15.13,9.82,32.51,8.47,6.55,21.34,101.47,0.547,25.68,0.801,18.48,0.333,23.38,12.53,8.98,29.65,9.08,4.18,20.04
21500420,0,102.23,0.602,24.89,0.743,18.83,0.339,17.49,12.33,9.86,35.76,6.61,7.17,17.26,100.1,0.558,24.43,0.647,27.91,0.348,19.52,13.41,11.99,32.71,7.31,3.16,18.32
21500421,1,105.6,0.643,28.08,0.795,25.44,0.377,21.48,12.24,8.28,31.08,7.68,4.56,17.88,102.83,0.593,22.24,0.812,28.73,0.364,24.55,12.33,7.93,31.6,6.61,2.42,17.72
21500422,0,96.74,0.652,18.06,0.767,22.76,0.326,21.28,12.74,12.99,34.52,7.18,4.58,21.65,105.07,0.584,27.1,0.801,24.34,0.316,18.14,13.55,11.25,32.38,7.58,4.36,19.75
21500423,0,103.46,0.613,23.92,0.813,32.39,0.346,22.2,12.25,8.58,33.99,7.21,5.38,16.94,113.24,0.634,24.3,0.808,27.29,0.351,24.66,13.89,10.77,34.11,9.22,3.71,20.95
21500424,1,109.83,0.587,22.37,0.77,31.26,0.356,26.65,13.81,9.85,32.76,7.28,3.1,18.31,91.48,0.632,19.34,0.806,20.91,0.353,18.61,11.24,9.31,30.45,5.56,5.2,18.25
21500425,0,104.47,0.6,23.99,0.776,24.77,0.357,21.75,14.8,10.2,32.73,9.08,4.26,19.62,113.25,0.571,27.73,0.724,24.12,0.361,27.52,17.21,9.56,34.74,9.14,3.72,19.65
21500426,1,106.03,0.592,20.02,0.764,22.99,0.359,24.2,13.31,10.01,32.78,8.14,4.4,19.14,104.33,0.61,31.22,0.683,27.33,0.35,23.22,15.33,11.78,33.44,10.11,5.78,21.0
21500427,1,102.67,0.692,22.76,0.747,23.02,0.352,26.81,14.13,8.89,32.83,7.85,4.05,20.14,101.47,0.547,25.68,0.801,18.48,0.333,23.38,12.53,8.98,29.65,9.08,4.18,20.04
21500428,0,100.52,0.568,19.91,0.796,19.8,0.357,28.26,15.52,8.14,29.97,7.39,3.1,16.06,101.71,0.651,21.46,0.801,28.05,0.365,21.1,11.59,8.66,33.17,6.46,2.44,17.32
21500429,1,104.47,0.622,20.6,0.79,26.51,0.365,26.63,15.25,8.53,34.48,9.67,6.03,18.78,100.1,0.558,24.43,0.647,27.91,0.348,19.52,13.41,11.99,32.71,7.31,3.16,18.32
21500430,1,102.16,0.577,24.15,0.748,14.8,0.331,24.04,15.34,10.12,31.66,8.81,6.42,21.0,97.91,0.61,23.09,0.694,26.63,0.345,16.97,15.43,10.6,33.7,8.48,7.07,22.62
