21300001,1,28.1,94.62,0.492,23.13,0.78,0.297,59.55,0.479,18.45,0.357,19.54,14.26,1.371,9.97,33.9,6.98,5.28,20.24,26.4,90.69,0.485,18.98,0.747,0.24,59.82,0.471,19.18,0.354,22.67,14.58,1.555,9.69,31.26,7.99,4.69,21.17
21300002,1,31.8,103.81,0.564,24.28,0.754,0.32,55.67,0.574,20.13,0.357,23.78,14.67,1.621,7.79,29.44,8.7,4.35,18.31,29.2,94.8,0.392,23.27,0.779,0.237,80.13,0.369,17.97,0.329,21.65,14.46,1.497,11.55,31.91,7.1,4.71,17.28
21300003,1,29.5,105.03,0.44,22.66,0.767,0.228,73.86,0.395,25.64,0.38,25.29,15.37,1.646,9.05,32.4,7.29,5.36,19.41,28.3,112.06,0.495,30.1,0.75,0.333,65.04,0.477,25.46,0.361,26.39,13.38,1.972,9.94,30.85,8.73,4.37,19.88
21300004,1,25.4,99.86,0.455,23.33,0.748,0.259,71.79,0.435,18.41,0.356,19.47,13.78,1.413,12.92,32.96,7.13,4.43,19.95,31.9,102.37,0.494,26.56,0.778,0.322,62.9,0.476,19.7,0.368,20.57,13.71,1.5,9.37,30.42,8.11,4.15,21.15
21300005,1,24.0,103.96,0.509,23.89,0.716,0.28,62.69,0.525,22.71,0.308,24.86,17.97,1.383,11.19,32.83,9.26,4.52,21.42,32.1,94.69,0.575,20.89,0.761,0.306,43.98,0.596,24.32,0.359,21.41,12.99,1.648,7.28,29.0,8.52,4.05,19.33
21300006,1,26.2,109.46,0.472,29.43,0.796,0.322,68.06,0.441,23.24,0.375,21.65,14.24,1.52,10.68,29.24,6.84,3.94,21.46,26.4,95.57,0.496,20.27,0.787,0.254,59.74,0.494,19.96,0.335,18.41,14.2,1.297,10.29,29.22,7.3,4.63,20.47
21300007,1,25.9,92.35,0.537,23.25,0.636,0.323,54.74,0.561,17.36,0.308,17.69,13.91,1.272,15.91,32.82,8.46,5.23,22.03,27.2,100.82,0.461,21.0,0.717,0.225,71.75,0.429,21.55,0.377,22.92,14.34,1.599,9.86,30.41,7.76,4.47,20.0
21300008,1,30.3,90.85,0.482,18.21,0.777,0.229,56.74,0.456,22.76,0.366,21.21,12.11,1.752,10.56,29.25,8.04,4.75,21.6,25.5,95.7,0.399,21.08,0.738,0.21,78.87,0.361,21.33,0.361,19.83,13.64,1.454,11.38,29.78,6.69,4.94,20.49
21300009,1,26.8,106.32,0.508,31.3,0.732,0.381,54.66,0.486,27.54,0.367,23.79,16.08,1.479,10.3,32.36,7.8,5.01,20.22,25.3,96.16,0.413,25.57,0.723,0.272,78.55,0.396,15.55,0.333,20.22,11.32,1.786,10.54,33.78,5.79,5.1,18.57
21300010,1,27.6,111.58,0.508,30.17,0.781,0.348,66.14,0.506,20.46,0.343,24.9,13.84,1.799,12.81,32.44,8.68,4.24,17.98,25.9,93.01,0.517,19.57,0.747,0.258,57.27,0.507,18.73,0.365,21.67,14.52,1.493,9.89,31.78,7.58,4.84,20.62
21300011,0,25.5,97.8,0.452,22.76,0.765,0.256,76.35,0.432,12.55,0.381,24.45,13.68,1.788,10.68,31.1,7.87,6.0,20.89,27.9,96.53,0.523,24.11,0.783,0.324,56.8,0.522,17.6,0.352,20.16,14.51,1.39,10.24,34.35,7.15,5.33,20.27
21300012,1,30.3,103.46,0.555,19.82,0.802,0.251,55.46,0.539,23.64,0.395,23.22,13.14,1.766,9.75,30.64,8.59,3.92,19.61,27.9,102.67,0.468,20.94,0.766,0.226,68.46,0.443,24.24,0.36,23.53,14.26,1.65,9.27,32.53,8.02,4.46,19.34
21300013,1,29.8,106.01,0.5,20.02,0.782,0.222,68.89,0.469,21.41,0.398,24.74,14.18,1.745,9.82,34.93,7.14,5.28,18.16,28.2,96.51,0.429,20.86,0.731,0.221,80.2,0.41,14.2,0.358,22.09,12.97,1.703,11.57,30.59,7.63,4.12,19.02
