game_id, win_result, home_pts, home_ ts_pct, home.fta, home.ft_pct, home.fg3a, home.fg3_pct, home.ast, home.tov, home.oreb, home.dreb, home.stl, home.blk, home.defl, home.lb_rec, home.cont_2, home.cont_3, home.defg_pct, home.off_rtg, home.def_rtg, home.pf, away.pts, away.ts_pct, away.fta, away.ft_pct, away.fg3a, away.fg3_pct, away.ast, away.tov, away.oreb, away.dreb, away.stl, away.blk, away.defl, away.lb_rec, away.cont_2, away.cont_3, away.defg_pct, away.off_rtg, away.def_rtg, away.pf
21800321,1,111.72,0.542,23.93,0.745,35.94,0.343,23.26,13.35,11.07,33.76,7.04,3.92,11.75,8.73,34.98,21.7,0.526,108.22,108.05,20.75,101.96,0.552,21.45,0.77,23.36,0.337,20.77,14.2,9.18,33.16,7.52,4.94,12.6,8.21,39.07,25.02,0.521,103.0,110.28,19.76
21800322,1,120.55,0.582,30.77,0.789,30.66,0.369,28.35,14.62,10.33,36.04,7.36,5.27,12.93,8.2,39.46,21.52,0.512,110.92,107.34,18.79,119.14,0.565,25.83,0.762,35.41,0.334,29.17,14.42,7.86,28.63,7.86,5.17,14.88,7.94,36.69,23.05,0.54,109.47,112.37,20.88
21800323,0,109.21,0.549,26.97,0.732,34.08,0.353,23.53,14.1,11.77,37.26,6.13,4.41,11.36,7.21,46.61,20.3,0.514,107.7,107.51,21.7,102.49,0.562,23.43,0.76,26.35,0.36,24.6,12.77,7.96,34.2,9.02,5.86,15.25,9.15,37.1,23.74,0.514,104.1,105.76,22.37
21800324,1,107.55,0.548,21.9,0.695,32.96,0.353,23.63,13.83,11.99,36.55,7.72,5.53,13.54,8.58,38.69,23.71,0.512,106.34,105.78,20.64,124.5,0.575,27.23,0.774,33.16,0.354,27.89,14.16,11.09,36.56,7.69,5.82,14.13,8.78,38.09,26.73,0.522,111.13,110.36,20.31
21800325,1,119.89,0.546,27.23,0.717,33.32,0.346,25.81,14.81,13.45,37.67,9.91,5.62,16.5,9.68,42.58,23.87,0.522,109.15,104.99,20.69,118.68,0.561,24.26,0.75,36.17,0.351,25.64,17.4,12.13,35.71,8.35,5.15,14.68,9.55,38.94,24.14,0.539,107.59,112.3,23.35
21800326,0,117.89,0.57,21.52,0.835,27.95,0.389,25.73,12.31,6.88,33.94,5.99,3.99,11.76,7.12,36.61,24.48,0.524,111.92,109.32,17.52,119.69,0.593,25.96,0.815,47.12,0.367,22.9,13.7,9.81,31.99,8.79,4.6,15.2,8.55,33.42,20.97,0.528,114.51,108.48,20.14
21800327,0,93.83,0.541,18.55,0.758,25.4,0.32,24.86,14.22,9.63,32.32,9.71,5.38,16.47,8.79,39.38,22.87,0.544,104.44,112.92,22.86,113.75,0.55,19.48,0.792,34.46,0.356,25.11,13.29,10.14,36.38,6.42,5.97,10.94,7.83,38.52,18.92,0.525,106.98,107.06,17.57
21800328,1,122.0,0.56,25.98,0.688,33.67,0.331,26.74,15.81,8.66,36.37,7.58,5.3,11.56,8.9,35.78,24.23,0.513,106.88,108.25,19.16,110.3,0.563,27.74,0.738,32.18,0.354,24.7,15.28,10.94,35.97,6.93,3.58,12.58,8.42,37.06,25.0,0.523,106.86,109.52,18.64
21800329,0,116.43,0.564,24.57,0.825,29.98,0.361,24.55,13.41,11.85,36.31,7.06,5.58,13.07,8.72,43.11,21.84,0.506,114.02,107.66,20.31,114.18,0.566,21.45,0.769,29.75,0.353,28.95,12.92,12.34,33.56,8.53,4.38,15.28,9.23,32.26,25.49,0.518,111.86,106.67,20.18
21800330,1,113.09,0.532,25.8,0.777,31.9,0.339,18.66,14.86,10.25,35.47,6.33,2.65,10.58,8.15,32.02,25.57,0.555,103.65,112.84,19.35,127.09,0.596,25.47,0.781,37.79,0.357,28.37,14.07,8.37,40.47,7.44,5.93,13.23,8.97,42.33,28.38,0.505,113.08,103.79,17.79
21800331,1,111.72,0.542,23.93,0.745,35.94,0.343,23.26,13.35,11.07,33.76,7.04,3.92,11.75,8.73,34.98,21.7,0.526,108.22,108.05,20.75,124.35,0.616,22.39,0.815,35.04,0.396,27.72,12.8,9.96,32.01,7.48,6.56,12.35,8.68,37.96,24.25,0.5,115.35,107.19,20.35
21800333,1,119.31,0.561,24.44,0.752,35.38,0.345,29.11,14.13,8.07,29.64,8.71,5.21,16.47,8.71,34.2,21.77,0.54,109.48,112.17,20.4,111.05,0.545,26.01,0.744,37.14,0.349,23.23,14.4,9.44,33.27,6.41,4.35,12.52,6.97,43.88,21.6,0.512,107.74,107.98,20.81
21800332,0,105.13,0.541,20.27,0.791,26.73,0.354,21.49,12.25,11.47,30.4,7.24,2.23,12.41,8.03,32.84,24.04,0.548,106.2,115.09,18.26,125.01,0.591,25.2,0.804,29.48,0.378,21.94,12.6,11.36,38.14,8.1,5.96,15.65,8.66,46.28,26.1,0.51,112.57,106.04,19.92
21800334,1,119.69,0.593,25.96,0.815,47.12,0.367,22.9,13.7,9.81,31.99,8.79,4.6,15.2,8.55,33.42,20.97,0.528,114.51,108.48,20.14,109.65,0.556,22.57,0.799,27.77,0.347,19.03,14.27,9.63,36.74,6.53,4.87,10.81,7.45,39.28,24.28,0.525,103.82,110.57,19.25
21800335,0,118.34,0.558,25.39,0.8,28.6,0.362,28.29,13.58,11.09,32.54,8.5,5.18,14.86,8.54,37.66,26.17,0.532,110.41,110.52,19.38,114.82,0.569,19.02,0.834,35.57,0.37,29.38,12.95,9.34,35.68,8.89,5.07,13.94,8.26,35.56,25.18,0.517,110.73,106.17,18.69
21800336,1,112.15,0.554,19.77,0.733,34.63,0.381,25.64,11.98,9.23,32.11,8.51,4.19,15.86,8.64,33.78,24.18,0.535,108.72,109.3,20.85,108.06,0.568,21.33,0.761,23.07,0.382,25.74,13.45,9.74,34.2,8.46,4.99,14.09,8.51,36.92,24.99,0.517,108.12,104.86,19.01
21800337,1,123.23,0.566,26.93,0.7,30.38,0.326,25.53,15.62,10.13,37.81,7.11,6.14,11.24,8.61,42.41,23.82,0.51,107.07,107.96,19.82,106.64,0.545,22.17,0.8,30.81,0.321,29.45,16.83,7.62,30.01,9.21,3.87,15.13,8.71,31.65,22.19,0.554,105.18,113.62,21.15
21800338,0,109.76,0.552,20.75,0.809,33.95,0.364,23.53,10.57,7.3,31.53,7.25,4.38,12.63,7.96,32.7,26.71,0.533,109.71,110.4,16.77,125.2,0.571,28.16,0.782,35.09,0.343,28.91,14.78,11.15,38.2,7.62,6.03,14.13,8.63,38.28,27.88,0.523,110.7,110.14,20.89
21800339,1,107.55,0.548,21.9,0.695,32.96,0.353,23.63,13.83,11.99,36.55,7.72,5.53,13.54,8.58,38.69,23.71,0.512,106.34,105.78,20.64,114.13,0.575,26.18,0.739,34.57,0.359,26.41,14.88,10.52,37.03,8.17,5.93,15.03,8.34,43.04,21.34,0.509,109.11,103.25,20.36
21800340,1,125.44,0.582,32.53,0.792,31.85,0.363,28.98,14.78,10.08,35.97,7.79,5.04,13.58,8.47,38.84,21.37,0.515,110.71,107.19,18.33,101.8,0.56,23.17,0.763,25.28,0.361,25.04,12.87,9.01,34.29,8.66,5.85,14.85,9.24,38.84,24.4,0.527,104.02,106.21,23.29
21800341,1,105.02,0.558,24.1,0.738,29.84,0.354,25.71,14.46,10.56,33.06,6.77,3.44,11.8,8.28,36.02,25.02,0.522,107.0,109.05,19.05,120.71,0.577,28.84,0.818,29.28,0.388,25.23,13.22,7.87,32.88,6.66,4.15,12.18,8.13,37.05,22.09,0.516,111.07,109.78,20.21
21800342,1,115.83,0.575,21.72,0.811,23.1,0.391,25.96,12.35,9.49,35.79,6.17,5.03,11.96,7.37,43.21,23.92,0.524,111.87,108.98,18.18,118.85,0.568,24.6,0.838,33.34,0.363,21.96,12.89,12.11,34.87,7.08,5.7,13.23,8.7,43.53,21.87,0.513,113.4,107.94,20.15
21800343,0,112.61,0.548,23.47,0.745,36.33,0.357,23.36,12.75,10.49,32.95,6.32,3.84,10.87,8.2,33.94,21.77,0.527,109.35,108.47,20.08,115.93,0.545,25.57,0.719,35.83,0.348,24.94,14.06,11.41,34.56,8.98,4.23,14.48,9.32,39.06,24.48,0.529,110.01,105.43,20.5
21800344,0,118.68,0.561,24.26,0.75,36.17,0.351,25.64,17.4,12.13,35.71,8.35,5.15,14.68,9.55,38.94,24.14,0.539,107.59,112.3,23.35,127.57,0.607,21.12,0.827,38.94,0.397,28.65,12.94,8.85,32.51,7.33,5.32,12.63,8.78,31.63,22.75,0.506,114.64,107.21,18.85
21800345,0,111.05,0.545,26.01,0.744,37.14,0.349,23.23,14.4,9.44,33.27,6.41,4.35,12.52,6.97,43.88,21.6,0.512,107.74,107.98,20.81,105.13,0.541,20.27,0.791,26.73,0.354,21.49,12.25,11.47,30.4,7.24,2.23,12.41,8.03,32.84,24.04,0.548,106.2,115.09,18.26
21800346,0,113.09,0.532,25.8,0.777,31.9,0.339,18.66,14.86,10.25,35.47,6.33,2.65,10.58,8.15,32.02,25.57,0.555,103.65,112.84,19.35,117.88,0.557,24.59,0.765,37.3,0.343,28.82,14.26,6.92,27.38,8.78,4.65,16.25,8.35,30.97,23.06,0.543,109.73,112.25,20.15
21800347,0,124.96,0.589,25.88,0.816,31.9,0.374,29.05,13.94,10.35,38.03,8.35,5.81,15.44,9.26,43.19,24.75,0.509,113.79,105.92,19.23,114.18,0.566,21.45,0.769,29.75,0.353,28.95,12.92,12.34,33.56,8.53,4.38,15.28,9.23,32.26,25.49,0.518,111.86,106.67,20.18
21800348,1,118.34,0.558,25.39,0.8,28.6,0.362,28.29,13.58,11.09,32.54,8.5,5.18,14.86,8.54,37.66,26.17,0.532,110.41,110.52,19.38,119.69,0.593,25.96,0.815,47.12,0.367,22.9,13.7,9.81,31.99,8.79,4.6,15.2,8.55,33.42,20.97,0.528,114.51,108.48,20.14
21800349,0,118.39,0.569,26.38,0.761,29.47,0.352,28.74,14.42,10.65,33.69,7.79,5.72,14.45,8.92,36.43,26.61,0.525,110.54,110.75,20.95,120.71,0.577,28.84,0.818,29.28,0.388,25.23,13.22,7.87,32.88,6.66,4.15,12.18,8.13,37.05,22.09,0.516,111.07,109.78,20.21
21800350,1,108.06,0.568,21.33,0.761,23.07,0.382,25.74,13.45,9.74,34.2,8.46,4.99,14.09,8.51,36.92,24.99,0.517,108.12,104.86,19.01,107.37,0.548,22.79,0.794,28.94,0.344,20.0,13.85,8.16,37.77,7.82,4.13,12.8,8.35,33.88,25.3,0.53,103.33,110.63,19.44
21800351,0,106.59,0.541,21.39,0.688,33.04,0.353,24.44,13.58,11.43,34.29,7.81,5.43,13.34,9.12,36.96,24.08,0.512,105.93,106.1,19.58,113.75,0.55,19.48,0.792,34.46,0.356,25.11,13.29,10.14,36.38,6.42,5.97,10.94,7.83,38.52,18.92,0.525,106.98,107.06,17.57
21800352,1,107.89,0.565,27.16,0.74,32.92,0.353,22.38,14.88,12.06,37.59,6.95,4.67,12.49,8.33,41.35,25.62,0.515,106.89,109.03,19.01,116.43,0.564,24.57,0.825,29.98,0.361,24.55,13.41,11.85,36.31,7.06,5.58,13.07,8.72,43.11,21.84,0.506,114.02,107.66,20.31
21800353,0,89.28,0.529,16.81,0.75,28.02,0.311,25.09,14.26,8.44,32.26,9.4,4.6,15.58,8.53,39.78,24.43,0.552,104.55,113.26,21.72,112.81,0.555,20.0,0.749,34.61,0.384,27.31,12.22,8.74,31.14,8.5,3.83,15.64,8.36,33.16,23.5,0.532,109.18,109.24,19.76
21800354,1,114.13,0.575,26.18,0.739,34.57,0.359,26.41,14.88,10.52,37.03,8.17,5.93,15.03,8.34,43.04,21.34,0.509,109.11,103.25,20.36,117.89,0.57,21.52,0.835,27.95,0.389,25.73,12.31,6.88,33.94,5.99,3.99,11.76,7.12,36.61,24.48,0.524,111.92,109.32,17.52
21800355,0,105.13,0.541,20.27,0.791,26.73,0.354,21.49,12.25,11.47,30.4,7.24,2.23,12.41,8.03,32.84,24.04,0.548,106.2,115.09,18.26,127.57,0.607,21.12,0.827,38.94,0.397,28.65,12.94,8.85,32.51,7.33,5.32,12.63,8.78,31.63,22.75,0.506,114.64,107.21,18.85
21800356,0,113.75,0.55,19.48,0.792,34.46,0.356,25.11,13.29,10.14,36.38,6.42,5.97,10.94,7.83,38.52,18.92,0.525,106.98,107.06,17.57,111.0,0.573,20.9,0.763,29.23,0.355,28.63,12.68,13.17,36.11,8.21,4.59,14.39,8.87,35.91,26.38,0.522,111.58,106.93,20.29
21800357,0,119.22,0.559,26.16,0.758,33.93,0.338,27.95,18.04,12.54,35.96,8.24,5.26,14.08,9.99,40.92,24.2,0.541,106.9,111.34,23.53,111.79,0.565,21.27,0.765,34.03,0.352,23.41,11.71,9.14,31.41,8.27,4.79,15.79,8.63,34.54,22.95,0.536,109.88,111.84,21.2
21800358,0,111.87,0.557,25.14,0.748,37.94,0.371,23.99,14.19,8.77,31.83,5.88,3.92,10.79,7.06,42.89,21.74,0.514,108.08,108.5,19.95,115.93,0.545,25.57,0.719,35.83,0.348,24.94,14.06,11.41,34.56,8.98,4.23,14.48,9.32,39.06,24.48,0.529,110.01,105.43,20.5
21800359,1,124.96,0.589,25.88,0.816,31.9,0.374,29.05,13.94,10.35,38.03,8.35,5.81,15.44,9.26,43.19,24.75,0.509,113.79,105.92,19.23,120.55,0.582,30.77,0.789,30.66,0.369,28.35,14.62,10.33,36.04,7.36,5.27,12.93,8.2,39.46,21.52,0.512,110.92,107.34,18.79
21800360,1,102.43,0.559,24.36,0.762,24.71,0.362,25.98,13.34,8.93,35.73,8.82,6.26,15.11,9.23,38.92,24.23,0.514,104.03,105.61,23.66,120.71,0.577,28.84,0.818,29.28,0.388,25.23,13.22,7.87,32.88,6.66,4.15,12.18,8.13,37.05,22.09,0.516,111.07,109.78,20.21
21800361,1,119.67,0.598,24.02,0.759,35.86,0.357,26.21,12.96,9.27,41.03,7.18,6.68,12.64,9.12,48.3,30.0,0.502,112.24,103.57,18.45,113.28,0.54,24.2,0.737,34.88,0.345,23.76,13.63,11.31,35.18,7.05,4.05,12.29,8.76,35.01,21.37,0.524,108.12,107.72,21.25
21800362,1,118.76,0.557,26.54,0.79,29.54,0.357,24.48,13.73,11.36,33.25,8.47,5.47,15.09,8.56,38.92,26.58,0.533,110.53,110.7,20.45,111.26,0.559,23.26,0.806,28.53,0.36,24.97,11.58,8.92,32.29,7.24,4.45,12.44,8.04,35.21,25.8,0.521,109.93,110.39,18.54
21800363,1,121.07,0.568,26.23,0.771,30.82,0.348,29.66,14.87,10.42,32.98,7.72,5.43,14.0,8.89,35.29,26.69,0.528,110.61,110.58,20.61,106.44,0.574,26.55,0.751,32.38,0.356,21.29,13.45,12.1,38.43,6.27,4.48,11.16,8.21,40.28,24.25,0.518,107.57,109.34,18.82
21800364,1,122.0,0.56,25.98,0.688,33.67,0.331,26.74,15.81,8.66,36.37,7.58,5.3,11.56,8.9,35.78,24.23,0.513,106.88,108.25,19.16,117.89,0.57,21.52,0.835,27.95,0.389,25.73,12.31,6.88,33.94,5.99,3.99,11.76,7.12,36.61,24.48,0.524,111.92,109.32,17.52
21800365,1,117.74,0.566,19.8,0.81,36.7,0.37,28.41,12.91,8.07,34.55,9.26,4.52,14.64,8.59,30.41,25.87,0.516,110.5,106.42,17.87,113.09,0.532,25.8,0.777,31.9,0.339,18.66,14.86,10.25,35.47,6.33,2.65,10.58,8.15,32.02,25.57,0.555,103.65,112.84,19.35
21800366,1,107.79,0.569,24.08,0.812,27.03,0.352,23.24,13.27,12.77,38.4,7.12,6.07,13.76,8.51,43.8,21.83,0.507,113.42,107.55,20.93,89.28,0.529,16.81,0.75,28.02,0.311,25.09,14.26,8.44,32.26,9.4,4.6,15.58,8.53,39.78,24.43,0.552,104.55,113.26,21.72
21800367,1,114.13,0.575,26.18,0.739,34.57,0.359,26.41,14.88,10.52,37.03,8.17,5.93,15.03,8.34,43.04,21.34,0.509,109.11,103.25,20.36,119.69,0.593,25.96,0.815,47.12,0.367,22.9,13.7,9.81,31.99,8.79,4.6,15.2,8.55,33.42,20.97,0.528,114.51,108.48,20.14
21800368,1,109.36,0.557,22.19,0.811,30.99,0.356,23.94,11.27,9.33,33.44,7.57,5.01,13.45,8.12,37.6,25.84,0.524,109.92,110.23,17.96,111.0,0.573,20.9,0.763,29.23,0.355,28.63,12.68,13.17,36.11,8.21,4.59,14.39,8.87,35.91,26.38,0.522,111.58,106.93,20.29
21800369,0,108.72,0.547,24.04,0.742,33.82,0.349,22.76,12.89,11.32,33.23,6.49,4.11,11.97,8.24,34.76,22.42,0.528,107.5,107.74,21.25,104.49,0.579,22.11,0.769,31.57,0.381,27.53,12.7,9.58,29.3,7.67,4.57,13.7,7.77,34.78,21.97,0.516,110.3,107.8,19.43
21800370,0,111.46,0.55,19.54,0.806,33.84,0.36,25.24,12.84,9.05,34.51,6.48,4.69,11.34,7.67,33.31,19.33,0.521,107.77,106.56,16.98,104.56,0.556,19.07,0.774,27.31,0.378,25.83,12.55,7.38,29.4,8.73,5.17,14.52,8.25,33.77,25.41,0.514,107.97,104.71,17.96
21800371,1,111.87,0.557,25.14,0.748,37.94,0.371,23.99,14.19,8.77,31.83,5.88,3.92,10.79,7.06,42.89,21.74,0.514,108.08,108.5,19.95,124.96,0.589,25.88,0.816,31.9,0.374,29.05,13.94,10.35,38.03,8.35,5.81,15.44,9.26,43.19,24.75,0.509,113.79,105.92,19.23
21800372,0,107.04,0.544,21.5,0.779,24.21,0.36,20.25,12.56,12.9,32.93,6.56,2.6,11.41,7.91,37.21,22.46,0.551,105.93,115.88,18.78,117.55,0.557,22.78,0.73,32.24,0.382,24.95,12.76,11.05,33.72,8.09,4.67,14.92,8.52,36.36,25.36,0.533,109.22,109.48,19.93
21800373,1,109.65,0.556,22.57,0.799,27.77,0.347,19.03,14.27,9.63,36.74,6.53,4.87,10.81,7.45,39.28,24.28,0.525,103.82,110.57,19.25,115.93,0.545,25.57,0.719,35.83,0.348,24.94,14.06,11.41,34.56,8.98,4.23,14.48,9.32,39.06,24.48,0.529,110.01,105.43,20.5
21800374,0,124.5,0.575,27.23,0.774,33.16,0.354,27.89,14.16,11.09,36.56,7.69,5.82,14.13,8.78,38.09,26.73,0.522,111.13,110.36,20.31,102.43,0.559,24.36,0.762,24.71,0.362,25.98,13.34,8.93,35.73,8.82,6.26,15.11,9.23,38.92,24.23,0.514,104.03,105.61,23.66
21800375,1,117.89,0.57,21.52,0.835,27.95,0.389,25.73,12.31,6.88,33.94,5.99,3.99,11.76,7.12,36.61,24.48,0.524,111.92,109.32,17.52,114.34,0.562,23.35,0.68,34.48,0.331,26.17,15.13,10.51,39.03,8.12,5.55,12.1,8.74,40.29,22.6,0.517,106.44,107.86,19.85
21800376,0,93.83,0.541,18.55,0.758,25.4,0.32,24.86,14.22,9.63,32.32,9.71,5.38,16.47,8.79,39.38,22.87,0.544,104.44,112.92,22.86,106.53,0.538,22.02,0.756,34.21,0.35,29.06,14.87,8.61,30.18,7.6,3.8,13.72,9.37,31.9,25.21,0.522,106.24,106.07,19.56
21800377,0,127.53,0.594,25.95,0.781,37.18,0.355,28.15,14.48,9.5,41.93,7.53,6.02,13.66,8.86,44.03,27.73,0.508,113.18,103.62,19.34,127.57,0.607,21.12,0.827,38.94,0.397,28.65,12.94,8.85,32.51,7.33,5.32,12.63,8.78,31.63,22.75,0.506,114.64,107.21,18.85
21800378,1,111.77,0.564,27.97,0.742,32.93,0.349,26.62,14.77,11.05,37.33,6.43,3.27,11.15,8.58,34.79,23.05,0.527,107.7,109.46,18.16,119.69,0.593,25.96,0.815,47.12,0.367,22.9,13.7,9.81,31.99,8.79,4.6,15.2,8.55,33.42,20.97,0.528,114.51,108.48,20.14
21800379,1,108.06,0.568,21.33,0.761,23.07,0.382,25.74,13.45,9.74,34.2,8.46,4.99,14.09,8.51,36.92,24.99,0.517,108.12,104.86,19.01,120.83,0.561,24.02,0.733,30.92,0.388,26.16,13.08,11.3,33.89,7.85,4.52,14.27,8.25,36.69,25.77,0.531,109.02,109.31,19.5
21800380,1,117.71,0.559,24.12,0.74,36.3,0.349,25.81,16.88,12.78,36.3,8.32,5.55,14.32,9.53,40.39,24.99,0.539,106.96,111.49,23.76,111.28,0.566,19.66,0.767,31.67,0.344,29.28,12.93,11.97,35.74,7.75,4.32,13.14,8.73,36.36,25.67,0.52,110.68,107.03,19.96
21800381,1,103.33,0.538,20.45,0.768,25.92,0.352,19.59,12.41,13.39,33.83,6.94,2.56,11.5,8.02,35.22,25.22,0.558,105.65,115.94,18.38,117.88,0.557,24.59,0.765,37.3,0.343,28.82,14.26,6.92,27.38,8.78,4.65,16.25,8.35,30.97,23.06,0.543,109.73,112.25,20.15
21800382,0,109.42,0.527,24.28,0.777,31.98,0.342,20.13,14.61,10.01,33.25,5.98,2.88,9.94,8.54,31.9,24.54,0.55,103.65,112.7,19.9,111.87,0.557,25.14,0.748,37.94,0.371,23.99,14.19,8.77,31.83,5.88,3.92,10.79,7.06,42.89,21.74,0.514,108.08,108.5,19.95
21800383,0,109.65,0.556,22.57,0.799,27.77,0.347,19.03,14.27,9.63,36.74,6.53,4.87,10.81,7.45,39.28,24.28,0.525,103.82,110.57,19.25,117.23,0.564,21.02,0.802,37.07,0.371,26.79,12.7,8.08,33.72,9.24,4.04,14.79,8.7,27.88,26.19,0.519,110.19,106.17,19.75
21800384,0,100.88,0.553,22.44,0.765,27.02,0.356,24.96,13.05,7.79,32.52,8.59,5.61,14.6,9.0,36.42,24.23,0.52,103.94,106.52,22.67,120.33,0.564,23.8,0.703,34.2,0.331,26.47,15.49,10.65,39.08,7.82,6.09,11.92,8.65,42.78,22.85,0.516,106.76,107.85,20.03
21800385,1,116.18,0.564,24.94,0.818,28.96,0.346,24.33,13.19,12.33,37.52,6.95,5.82,12.87,8.61,44.61,21.78,0.509,114.15,108.0,20.68,117.99,0.549,26.29,0.798,26.18,0.349,29.55,13.8,11.41,31.62,7.93,4.45,13.93,8.63,38.1,26.42,0.538,110.62,111.2,18.8
21800386,0,120.71,0.577,28.84,0.818,29.28,0.388,25.23,13.22,7.87,32.88,6.66,4.15,12.18,8.13,37.05,22.09,0.516,111.07,109.78,20.21,99.34,0.542,21.16,0.712,29.75,0.347,25.15,14.69,10.46,33.36,7.84,4.98,14.23,9.1,35.0,27.88,0.512,105.3,106.12,20.79
21800387,0,108.72,0.547,24.04,0.742,33.82,0.349,22.76,12.89,11.32,33.23,6.49,4.11,11.97,8.24,34.76,22.42,0.528,107.5,107.74,21.25,124.5,0.575,27.23,0.774,33.16,0.354,27.89,14.16,11.09,36.56,7.69,5.82,14.13,8.78,38.09,26.73,0.522,111.13,110.36,20.31
21800388,0,124.96,0.589,25.88,0.816,31.9,0.374,29.05,13.94,10.35,38.03,8.35,5.81,15.44,9.26,43.19,24.75,0.509,113.79,105.92,19.23,127.53,0.594,25.95,0.781,37.18,0.355,28.15,14.48,9.5,41.93,7.53,6.02,13.66,8.86,44.03,27.73,0.508,113.18,103.62,19.34
21800390,1,117.84,0.569,22.48,0.813,23.61,0.38,26.23,12.6,9.31,34.51,6.02,4.65,11.88,7.35,40.34,23.72,0.524,111.38,109.18,17.71,114.13,0.575,26.18,0.739,34.57,0.359,26.41,14.88,10.52,37.03,8.17,5.93,15.03,8.34,43.04,21.34,0.509,109.11,103.25,20.36
21800389,0,108.03,0.519,22.77,0.77,32.88,0.332,19.86,14.4,10.11,34.73,6.74,2.79,11.13,8.49,33.42,25.45,0.553,103.66,113.0,20.21,109.36,0.557,22.19,0.811,30.99,0.356,23.94,11.27,9.33,33.44,7.57,5.01,13.45,8.12,37.6,25.84,0.524,109.92,110.23,17.96
21800391,1,108.06,0.568,21.33,0.761,23.07,0.382,25.74,13.45,9.74,34.2,8.46,4.99,14.09,8.51,36.92,24.99,0.517,108.12,104.86,19.01,113.94,0.574,22.14,0.787,35.32,0.351,22.47,11.84,8.57,30.75,8.01,4.94,14.98,8.05,36.24,23.78,0.541,110.07,112.13,20.98
21800392,1,120.55,0.582,30.77,0.789,30.66,0.369,28.35,14.62,10.33,36.04,7.36,5.27,12.93,8.2,39.46,21.52,0.512,110.92,107.34,18.79,96.58,0.536,18.7,0.744,31.76,0.356,19.42,10.45,10.71,32.78,6.74,4.02,11.77,7.81,36.96,22.74,0.541,106.65,107.16,21.99
21800393,1,103.83,0.555,18.95,0.766,35.74,0.362,21.29,10.92,8.12,33.49,8.68,4.09,15.05,7.76,28.53,28.99,0.517,109.03,105.29,21.27,120.39,0.57,26.97,0.776,33.9,0.343,28.3,14.1,11.86,39.39,8.06,6.15,14.95,9.0,39.46,27.64,0.52,110.74,110.33,20.7
21800394,0,114.13,0.544,22.02,0.816,30.64,0.356,23.47,15.37,9.04,38.74,7.79,4.26,13.26,7.95,34.98,25.23,0.54,104.81,111.72,21.7,117.55,0.557,22.78,0.73,32.24,0.382,24.95,12.76,11.05,33.72,8.09,4.67,14.92,8.52,36.36,25.36,0.533,109.22,109.48,19.93
21800395,1,110.09,0.572,18.08,0.808,38.64,0.365,24.52,12.26,8.17,34.92,7.43,4.71,13.33,7.99,45.16,27.55,0.513,112.15,103.49,19.44,105.59,0.54,20.39,0.788,27.45,0.357,23.69,13.1,11.05,30.75,6.72,2.16,11.89,7.86,33.96,23.42,0.549,105.69,115.66,18.57
21800396,1,115.93,0.545,25.57,0.719,35.83,0.348,24.94,14.06,11.41,34.56,8.98,4.23,14.48,9.32,39.06,24.48,0.529,110.01,105.43,20.5,114.13,0.575,26.18,0.739,34.57,0.359,26.41,14.88,10.52,37.03,8.17,5.93,15.03,8.34,43.04,21.34,0.509,109.11,103.25,20.36
21800397,1,106.44,0.574,26.55,0.751,32.38,0.356,21.29,13.45,12.1,38.43,6.27,4.48,11.16,8.21,40.28,24.25,0.518,107.57,109.34,18.82,107.19,0.552,19.4,0.795,31.96,0.366,26.05,12.65,9.52,35.56,6.76,5.07,12.12,7.48,33.91,19.39,0.522,106.83,106.36,16.53
21800398,1,111.28,0.566,19.66,0.767,31.67,0.344,29.28,12.93,11.97,35.74,7.75,4.32,13.14,8.73,36.36,25.67,0.52,110.68,107.03,19.96,102.43,0.559,24.36,0.762,24.71,0.362,25.98,13.34,8.93,35.73,8.82,6.26,15.11,9.23,38.92,24.23,0.514,104.03,105.61,23.66
21800399,0,99.76,0.551,18.78,0.752,25.2,0.343,20.88,12.95,9.68,32.79,9.92,5.6,17.28,8.98,39.12,23.32,0.55,105.06,112.79,23.22,120.71,0.577,28.84,0.818,29.28,0.388,25.23,13.22,7.87,32.88,6.66,4.15,12.18,8.13,37.05,22.09,0.516,111.07,109.78,20.21
21800400,1,126.32,0.602,21.09,0.834,38.57,0.393,32.19,14.81,8.51,35.4,7.65,5.45,14.07,8.38,35.41,25.17,0.504,115.11,107.19,19.89,118.76,0.557,26.54,0.79,29.54,0.357,24.48,13.73,11.36,33.25,8.47,5.47,15.09,8.56,38.92,26.58,0.533,110.53,110.7,20.45
21800401,1,114.34,0.562,23.35,0.68,34.48,0.331,26.17,15.13,10.51,39.03,8.12,5.55,12.1,8.74,40.29,22.6,0.517,106.44,107.86,19.85,105.82,0.537,21.58,0.75,32.94,0.348,29.38,15.15,8.61,31.45,7.46,3.9,14.16,8.87,32.57,25.68,0.518,106.17,105.94,20.55
21800402,1,119.69,0.593,25.96,0.815,47.12,0.367,22.9,13.7,9.81,31.99,8.79,4.6,15.2,8.55,33.42,20.97,0.528,114.51,108.48,20.14,117.03,0.567,23.76,0.825,30.89,0.36,24.21,12.88,11.08,35.53,7.14,4.96,13.31,8.71,38.75,21.22,0.503,114.25,107.76,19.39
