21700001,1,30.9,111.38,0.525,24.42,0.782,0.277,56.68,0.516,31.42,0.361,22.65,14.48,1.565,8.86,34.86,6.7,3.94,17.43,25.1,104.92,0.543,20.21,0.767,0.246,50.26,0.529,31.94,0.377,25.03,13.19,1.897,7.85,32.46,7.43,3.98,18.22
21700002,0,29.0,120.47,0.544,22.37,0.831,0.239,62.32,0.523,31.28,0.391,30.43,16.02,1.899,8.53,36.3,8.44,7.39,19.34,30.1,115.84,0.557,25.98,0.799,0.305,41.17,0.558,44.03,0.371,24.17,13.34,1.812,8.32,34.0,9.03,4.41,16.95
21700003,1,25.7,104.18,0.51,20.77,0.749,0.239,61.53,0.509,25.37,0.342,22.97,13.57,1.692,10.75,36.12,7.93,4.18,19.1,26.3,108.71,0.6,27.52,0.732,0.372,45.09,0.621,28.91,0.378,19.58,12.09,1.619,9.79,36.05,6.22,4.38,18.08
21700004,1,27.1,105.28,0.513,19.57,0.785,0.223,62.95,0.499,24.95,0.365,22.6,13.01,1.737,9.29,32.09,8.81,4.21,18.49,26.4,107.95,0.557,24.21,0.771,0.301,43.52,0.59,36.98,0.345,27.21,15.55,1.75,9.33,34.87,7.11,4.11,20.21
21700005,1,25.3,108.86,0.513,21.57,0.758,0.239,61.0,0.507,29.2,0.351,24.28,15.05,1.613,8.83,34.01,8.23,5.52,18.56,26.7,105.13,0.461,19.98,0.76,0.205,67.31,0.425,30.19,0.362,23.09,13.85,1.667,9.32,34.63,7.46,5.33,19.71
21700006,1,28.2,109.69,0.544,23.7,0.771,0.282,56.46,0.542,27.64,0.365,27.1,14.99,1.809,9.46,31.99,8.18,4.57,20.73,25.9,109.63,0.5,23.32,0.75,0.253,63.53,0.474,28.77,0.372,29.44,16.63,1.77,10.13,35.56,8.32,5.16,21.79
21700007,0,25.1,103.9,0.519,20.64,0.758,0.243,53.79,0.493,31.11,0.375,23.43,13.56,1.728,8.87,33.6,7.38,4.79,19.64,25.6,106.45,0.553,22.31,0.781,0.277,56.86,0.545,23.74,0.382,23.33,13.14,1.775,9.27,33.31,7.64,5.3,21.49
21700008,1,27.8,104.75,0.43,24.64,0.787,0.25,68.99,0.391,29.71,0.347,23.68,13.89,1.704,8.47,30.93,7.34,4.89,21.41,28.1,122.26,0.552,24.77,0.769,0.265,64.42,0.54,29.08,0.386,23.07,15.45,1.494,9.83,36.51,7.72,6.52,20.96
21700009,0,28.6,103.28,0.486,18.2,0.789,0.199,56.53,0.456,34.87,0.357,24.43,12.55,1.947,7.09,32.19,7.38,2.87,18.4,26.8,104.01,0.457,19.77,0.811,0.206,63.76,0.412,32.24,0.365,24.94,15.23,1.637,8.46,33.04,8.1,4.54,19.5
21700010,1,28.3,104.83,0.501,22.12,0.782,0.253,59.42,0.484,27.98,0.358,21.08,13.61,1.549,9.45,34.22,8.98,5.58,18.81,25.1,109.74,0.444,22.79,0.754,0.219,74.6,0.403,29.4,0.365,24.54,14.32,1.713,11.9,33.84,7.62,5.03,18.43
21700011,1,28.5,102.88,0.476,21.3,0.773,0.235,65.96,0.451,24.74,0.361,21.12,12.84,1.645,11.07,34.98,7.72,5.86,17.49,27.9,111.2,0.484,25.06,0.813,0.266,71.81,0.467,22.39,0.358,23.12,11.52,2.008,10.13,31.6,8.66,4.05,17.5
21700012,0,24.0,109.88,0.42,24.58,0.765,0.227,76.85,0.388,31.55,0.332,22.2,15.65,1.418,9.53,30.28,7.31,4.59,20.75,25.6,100.93,0.568,21.45,0.804,0.291,46.62,0.593,27.08,0.351,19.46,13.04,1.492,11.05,36.48,7.52,5.42,20.34
21700013,0,27.0,92.85,0.534,16.29,0.725,0.215,52.58,0.524,23.32,0.37,19.8,12.24,1.617,9.05,30.03,8.09,4.47,20.02,29.6,110.29,0.587,25.65,0.765,0.332,37.2,0.627,40.0,0.367,18.68,13.19,1.416,9.5,33.67,8.55,4.85,18.36
21700014,1,25.9,111.6,0.509,21.62,0.799,0.232,59.2,0.491,33.8,0.36,24.26,12.65,1.918,9.54,33.71,7.55,5.66,21.81,25.1,90.57,0.481,18.05,0.768,0.226,51.37,0.464,28.43,0.34,20.65,12.17,1.697,8.38,31.12,6.48,3.19,18.55
21700015,1,26.7,103.26,0.469,23.11,0.701,0.249,63.96,0.441,28.84,0.353,20.47,13.01,1.573,12.92,31.93,8.82,5.46,20.29,26.4,106.44,0.449,21.66,0.801,0.219,74.96,0.417,24.04,0.366,19.55,13.47,1.451,11.01,34.34,7.04,5.63,20.6
21700016,0,25.3,105.31,0.5,22.59,0.7,0.252,64.58,0.5,25.02,0.333,25.7,16.0,1.606,11.83,35.68,8.24,5.43,22.69,27.7,111.73,0.428,26.22,0.767,0.244,76.49,0.384,31.11,0.356,24.02,14.98,1.603,10.18,33.23,7.33,4.23,19.14
21700017,1,26.3,110.58,0.616,26.41,0.741,0.356,42.64,0.656,31.46,0.374,19.81,11.89,1.667,8.76,35.78,6.36,4.08,17.41,26.8,105.84,0.458,19.6,0.823,0.2,63.51,0.41,34.39,0.365,24.5,14.25,1.719,8.46,32.61,7.66,4.19,19.15
21700018,0,27.0,104.56,0.506,18.2,0.793,0.204,65.19,0.49,24.01,0.367,22.65,12.78,1.773,9.58,31.66,9.0,3.29,18.59,25.2,104.43,0.464,20.94,0.803,0.222,65.55,0.434,28.75,0.355,19.56,13.13,1.49,10.1,34.17,7.26,5.33,19.66
21700019,0,25.7,109.58,0.474,23.02,0.748,0.236,67.87,0.439,29.73,0.369,28.55,16.13,1.77,10.24,35.35,8.25,5.08,21.93,24.9,107.64,0.568,21.31,0.76,0.264,50.75,0.556,29.95,0.391,22.7,13.32,1.704,9.48,34.96,7.03,4.9,19.5
21700020,1,27.8,110.28,0.57,23.98,0.765,0.297,52.98,0.574,27.62,0.376,27.73,15.03,1.846,9.28,32.04,8.4,4.31,20.11,25.8,102.89,0.491,20.0,0.751,0.223,64.23,0.477,25.27,0.35,23.08,13.33,1.731,10.25,34.63,8.06,4.18,18.81
